"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2017-2018",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Grade  6",23
"2017-2018",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Grade  7",12
"2017-2018",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Grade  8",12
"2017-2018",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Grade  9",16
"2017-2018",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Grade 10",12
"2017-2018",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Grade 11",18
"2017-2018",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Grade 12",14
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Pre-kindergarten",25
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Kindergarten",33
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  1",37
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  2",32
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  3",38
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  4",33
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  5",30
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  6",38
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  7",31
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  8",50
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade  9",46
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade 10",32
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade 11",40
"2017-2018",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Grade 12",34
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Early Education",10
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Pre-kindergarten",141
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Kindergarten",130
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  1",133
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  2",148
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  3",167
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  4",166
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  5",164
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  6",185
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  7",174
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  8",160
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade  9",167
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade 10",158
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade 11",150
"2017-2018",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Grade 12",153
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Pre-kindergarten",7
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Kindergarten",5
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  1",13
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  2",6
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  3",5
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  4",-9999999
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  5",11
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  6",-9999999
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  7",7
"2017-2018",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Grade  8",7
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Kindergarten",54
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  1",51
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  2",54
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  3",63
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  4",67
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  5",53
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  6",73
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  7",70
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  8",69
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade  9",70
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade 10",70
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade 11",74
"2017-2018",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Grade 12",65
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Early Education",16
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Pre-kindergarten",77
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Kindergarten",73
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  1",84
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  2",90
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  3",108
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  4",86
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  5",94
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  6",89
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  7",100
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  8",99
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade  9",104
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade 10",91
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade 11",84
"2017-2018",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Grade 12",80
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Pre-kindergarten",19
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Kindergarten",15
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  1",12
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  2",16
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  3",17
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  4",27
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  5",19
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  6",22
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  7",15
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  8",19
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade  9",15
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade 10",15
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade 11",17
"2017-2018",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Grade 12",13
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Pre-kindergarten",29
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Kindergarten",39
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  1",30
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  2",28
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  3",31
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  4",25
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  5",33
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  6",29
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  7",34
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  8",31
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade  9",30
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade 10",31
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade 11",26
"2017-2018",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Grade 12",27
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Early Education",7
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Pre-kindergarten",65
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Kindergarten",129
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  1",133
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  2",99
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  3",128
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  4",147
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  5",129
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  6",143
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  7",137
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  8",130
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade  9",141
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade 10",127
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade 11",155
"2017-2018",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Grade 12",118
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Pre-kindergarten",20
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Kindergarten",22
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  1",27
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  2",21
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  3",25
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  4",24
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  5",41
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  6",35
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  7",40
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  8",35
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade  9",47
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade 10",37
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade 11",28
"2017-2018",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Grade 12",29
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Pre-kindergarten",33
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Kindergarten",29
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  1",40
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  2",35
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  3",34
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  4",41
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  5",43
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  6",27
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  7",35
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  8",28
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade  9",41
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade 10",34
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade 11",39
"2017-2018",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Grade 12",39
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Early Education",17
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Pre-kindergarten",97
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Kindergarten",211
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  1",214
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  2",218
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  3",209
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  4",199
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  5",185
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  6",202
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  7",198
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  8",222
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade  9",207
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade 10",165
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade 11",186
"2017-2018",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Grade 12",171
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Early Education",125
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Pre-kindergarten",1950
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Kindergarten",2826
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  1",3029
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  2",3042
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  3",3366
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  4",3413
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  5",3381
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  6",3415
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  7",3501
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  8",3612
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade  9",4066
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade 10",3765
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade 11",3627
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Grade 12",3425
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Early Education",5
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Pre-kindergarten",278
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Kindergarten",252
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  1",266
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  2",305
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  3",293
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  4",290
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  5",323
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  6",319
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  7",332
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  8",310
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade  9",346
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade 10",307
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade 11",282
"2017-2018",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Grade 12",261
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Pre-kindergarten",35
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Kindergarten",39
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  1",40
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  2",33
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  3",45
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  4",43
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  5",31
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  6",40
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  7",43
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  8",36
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade  9",28
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade 10",27
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade 11",31
"2017-2018",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Grade 12",29
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Pre-kindergarten",49
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Kindergarten",45
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  1",60
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  2",59
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  3",70
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  4",54
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  5",48
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  6",57
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  7",58
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  8",66
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade  9",52
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade 10",74
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade 11",71
"2017-2018",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Grade 12",52
"2017-2018",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Grade  9",29
"2017-2018",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Grade 10",42
"2017-2018",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Grade 11",73
"2017-2018",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Grade 12",56
"2017-2018",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Early Education",17
"2017-2018",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Pre-kindergarten",483
"2017-2018",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Kindergarten",527
"2017-2018",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Grade  1",565
