School Year,LEA TYPE,LEA Name,School Name,Total K-12,K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Female,Male,American Indian,AfAm/Black,Asian,Hispanic,Multiple Race,Pacific Islander,White,Economically Disadvantaged,English Learner,Student With a Disability,Homeless,Preschool
2020,District,Alpine District,Alpine Online School,112,11,7,9,10,12,12,18,15,18,0,0,0,0,55,57,0,1,1,4,3,1,102,16,0,9,0,0
2020,District,Alpine District,Alpine School,639,72,93,77,104,88,99,106,0,0,0,0,0,0,317,322,0,3,16,30,35,0,555,64,10,65,0,32
2020,District,Alpine District,American Fork High,2393,0,0,0,0,0,0,0,0,0,67,795,822,709,1186,1207,3,18,20,196,74,19,2063,334,35,169,0,0
2020,District,Alpine District,American Fork Jr High,1983,0,0,0,0,0,0,1,663,652,667,0,0,0,933,1050,9,7,15,168,72,18,1694,402,40,191,3,0
2020,District,Alpine District,Aspen School,412,51,49,53,49,79,63,68,0,0,0,0,0,0,197,215,4,1,2,53,26,9,317,128,23,54,0,3
2020,District,Alpine District,Barratt School,483,56,55,65,77,73,78,79,0,0,0,0,0,0,216,267,3,4,2,32,21,4,417,87,9,52,0,30
2020,District,Alpine District,Belmont School,799,110,155,143,89,111,105,86,0,0,0,0,0,0,400,399,8,6,15,66,43,19,642,194,27,80,0,49
2020,District,Alpine District,Black Ridge School,1140,144,153,181,161,170,165,166,0,0,0,0,0,0,546,594,5,11,10,64,34,6,1010,149,16,78,2,6
2020,District,Alpine District,Bonneville School,560,85,77,75,72,88,76,87,0,0,0,0,0,0,260,300,2,5,11,127,22,25,368,281,82,72,0,55
2020,District,Alpine District,Brookhaven School,1349,227,229,212,183,182,165,151,0,0,0,0,0,0,684,665,6,8,8,158,76,13,1080,218,21,123,1,12
2020,District,Alpine District,Canyon View Jr High,1183,0,0,0,0,0,0,1,401,407,374,0,0,0,518,665,6,11,14,317,48,21,766,462,94,126,1,0
2020,District,Alpine District,Cascade School,721,72,120,104,120,100,98,107,0,0,0,0,0,0,332,389,1,3,22,82,50,15,548,182,32,57,0,4
2020,District,Alpine District,Cedar Ridge School,780,86,111,93,117,120,120,133,0,0,0,0,0,0,415,365,0,0,6,36,30,4,704,102,3,76,0,30
2020,District,Alpine District,Cedar Valley High,1990,0,0,0,0,0,0,0,1,0,610,590,489,300,975,1015,4,11,14,239,79,23,1620,546,40,196,7,0
2020,District,Alpine District,Cedar Valley School,96,10,18,16,14,12,13,13,0,0,0,0,0,0,36,60,0,0,0,3,4,0,89,29,1,17,0,0
2020,District,Alpine District,Centennial Elementary,748,119,83,95,108,113,113,117,0,0,0,0,0,0,350,398,3,12,7,160,35,15,516,274,63,114,0,41
2020,District,Alpine District,Central School,515,74,76,68,67,81,61,88,0,0,0,0,0,0,225,290,1,3,1,73,21,1,415,244,42,47,0,37
2020,District,Alpine District,Cherry Hill School,723,94,114,103,99,104,111,98,0,0,0,0,0,0,364,359,2,2,4,257,35,18,405,366,122,72,0,38
2020,District,Alpine District,Dan W. Peterson,232,1,8,7,7,6,4,3,5,9,8,11,7,156,92,140,0,4,6,34,6,4,178,95,15,232,0,5
2020,District,Alpine District,Deerfield School,617,67,66,80,91,82,111,120,0,0,0,0,0,0,299,318,1,4,4,33,24,5,546,46,1,34,0,72
2020,District,Alpine District,Dry Creek School,1041,158,172,149,166,135,134,127,0,0,0,0,0,0,506,535,0,8,7,60,36,10,920,129,20,70,0,44
2020,District,Alpine District,Eagle Valley School,753,123,128,95,111,97,96,103,0,0,0,0,0,0,382,371,2,4,3,85,48,18,593,288,16,80,0,48
2020,District,Alpine District,Eaglecrest School,999,122,137,145,129,158,143,165,0,0,0,0,0,0,482,517,2,6,5,52,42,9,883,121,8,107,0,47
2020,District,Alpine District,Foothill School,592,67,75,87,85,78,92,108,0,0,0,0,0,0,275,317,3,4,9,43,18,11,504,116,13,79,0,38
2020,District,Alpine District,Forbes School,453,54,72,60,58,60,69,80,0,0,0,0,0,0,213,240,2,5,0,69,20,11,346,176,23,73,1,1
2020,District,Alpine District,Fox Hollow School,698,94,110,89,113,102,88,102,0,0,0,0,0,0,319,379,1,4,4,63,30,13,583,112,14,75,0,3
2020,District,Alpine District,Freedom School,905,113,118,123,113,133,152,153,0,0,0,0,0,0,437,468,3,6,4,37,18,5,832,112,2,70,1,30
2020,District,Alpine District,Frontier Middle School,1307,0,0,0,0,0,0,0,676,631,0,0,0,0,653,654,3,15,4,153,52,19,1061,377,23,137,2,0
2020,District,Alpine District,Geneva School,304,41,43,40,42,39,52,47,0,0,0,0,0,0,146,158,1,5,3,159,14,7,115,224,106,38,1,59
2020,District,Alpine District,Greenwood School,743,121,94,121,91,96,112,108,0,0,0,0,0,0,360,383,3,2,6,164,40,14,514,378,119,98,9,67
2020,District,Alpine District,Grovecrest School,730,89,90,88,118,101,119,125,0,0,0,0,0,0,368,362,0,7,0,38,30,3,652,156,8,79,0,3
2020,District,Alpine District,Harvest School,969,136,145,126,141,134,154,133,0,0,0,0,0,0,500,469,0,3,1,145,43,6,771,156,20,92,0,60
2020,District,Alpine District,Hidden Hollow School,988,147,128,145,129,151,156,132,0,0,0,0,0,0,497,491,1,0,0,99,60,10,818,281,23,107,0,51
2020,District,Alpine District,Highland School,774,66,90,101,125,126,124,142,0,0,0,0,0,0,340,434,0,3,15,18,35,8,695,111,4,90,0,1
2020,District,Alpine District,Horizon School,120,2,1,3,1,7,4,1,6,4,4,4,7,76,51,69,1,4,5,9,2,4,95,30,4,120,0,3
2020,District,Alpine District,Lake Mountain Middle,1266,0,0,0,0,0,0,0,436,449,381,0,0,0,616,650,2,8,4,119,77,5,1051,188,24,115,0,0
2020,District,Alpine District,Lakeridge Jr High,1226,0,0,0,0,0,0,0,450,404,372,0,0,0,610,616,7,13,14,357,55,27,753,516,127,121,4,0
2020,District,Alpine District,Legacy School,745,90,120,112,96,96,121,110,0,0,0,0,0,0,364,381,1,5,3,58,25,3,650,117,11,66,1,89
2020,District,Alpine District,Lehi High,1617,0,0,0,0,0,0,0,0,0,50,558,549,460,829,788,7,16,7,148,47,10,1382,229,23,136,0,0
2020,District,Alpine District,Lehi Jr High,1332,0,0,0,0,0,0,0,679,653,0,0,0,0,639,693,3,3,8,94,60,17,1147,207,23,109,0,0
2020,District,Alpine District,Lehi School,609,83,88,92,86,87,98,75,0,0,0,0,0,0,277,332,2,7,1,73,20,2,504,175,31,58,0,26
2020,District,Alpine District,Liberty Hills Elementary,511,84,83,62,76,66,71,69,0,0,0,0,0,0,250,261,0,3,12,56,38,12,390,69,9,42,0,3
2020,District,Alpine District,Lindon School,663,104,82,81,87,95,104,110,0,0,0,0,0,0,307,356,0,5,4,65,38,5,546,143,36,85,0,26
2020,District,Alpine District,Lone Peak High,2537,0,0,0,0,0,0,0,0,0,45,836,816,840,1252,1285,4,17,23,120,95,15,2263,166,9,151,0,0
2020,District,Alpine District,Manila School,643,69,88,81,99,99,99,108,0,0,0,0,0,0,308,335,2,3,0,53,20,5,560,93,7,48,0,1
2020,District,Alpine District,Meadow School,783,113,89,131,112,101,122,115,0,0,0,0,0,0,354,429,5,3,4,43,16,13,699,124,4,66,0,7
2020,District,Alpine District,Mount Mahogany School,820,124,129,108,122,110,128,99,0,0,0,0,0,0,413,407,4,7,4,201,35,10,559,423,101,111,2,7
2020,District,Alpine District,Mountain Ridge Jr High,1194,0,0,0,0,0,0,2,377,417,398,0,0,0,606,588,3,7,14,74,43,7,1046,126,8,77,1,0
2020,District,Alpine District,Mountain Trails School,770,131,106,112,111,102,88,120,0,0,0,0,0,0,390,380,4,2,3,78,26,2,655,282,16,89,3,35
2020,District,Alpine District,Mountain View High,1244,0,0,0,0,0,0,0,0,0,0,450,438,356,589,655,6,15,18,427,38,28,712,494,140,124,2,0
2020,District,Alpine District,North Point School,669,98,92,111,89,87,93,99,0,0,0,0,0,0,328,341,2,2,4,62,18,4,577,111,17,49,0,27
2020,District,Alpine District,Northridge School,689,82,100,92,114,97,96,108,0,0,0,0,0,0,326,363,0,5,2,55,22,5,600,174,19,74,0,9
2020,District,Alpine District,Oak Canyon Jr High,1414,0,0,0,0,0,0,0,483,464,465,2,0,0,668,746,7,11,12,130,51,12,1191,305,44,135,0,0
2020,District,Alpine District,Orchard School,710,92,115,103,101,105,99,95,0,0,0,0,0,0,339,371,1,2,8,174,27,7,491,209,51,49,0,46
2020,District,Alpine District,Orem High,1299,0,0,0,0,0,0,0,0,0,28,409,420,442,679,620,5,9,12,288,44,51,890,380,77,79,0,0
2020,District,Alpine District,Orem Jr High,1031,0,0,0,0,0,0,0,382,334,315,0,0,0,527,504,7,6,13,364,43,29,569,550,143,134,1,0
2020,District,Alpine District,Orem School,705,109,90,95,90,102,112,107,0,0,0,0,0,0,332,373,1,5,7,128,31,12,521,264,69,112,0,49
2020,District,Alpine District,Pleasant Grove High,2239,0,0,0,0,0,0,0,0,0,56,739,758,686,1109,1130,5,20,13,244,74,29,1854,437,59,172,4,0
2020,District,Alpine District,Pleasant Grove Jr High,1420,0,0,0,0,0,0,1,482,470,467,0,0,0,723,697,1,9,7,184,52,13,1154,410,59,143,2,0
2020,District,Alpine District,Polaris High School,122,0,0,0,0,0,0,0,0,0,1,7,53,61,60,62,0,0,1,55,4,2,60,68,21,25,1,0
2020,District,Alpine District,Polaris West High,100,0,0,0,0,0,0,0,0,0,0,4,34,62,35,65,0,1,1,15,2,0,81,43,3,11,0,0
2020,District,Alpine District,Pony Express School,965,162,148,139,142,117,111,146,0,0,0,0,0,0,483,482,1,6,5,82,54,11,806,258,12,141,0,73
2020,District,Alpine District,Ridgeline School,927,101,115,150,132,132,149,148,0,0,0,0,0,0,454,473,1,3,8,42,40,6,827,55,10,111,0,64
2020,District,Alpine District,River Rock School,903,141,127,141,141,137,108,108,0,0,0,0,0,0,445,458,0,4,4,40,46,0,809,61,2,86,0,54
2020,District,Alpine District,Riverview School,958,92,144,155,140,157,121,149,0,0,0,0,0,0,461,497,1,3,7,94,48,15,790,188,27,96,0,29
2020,District,Alpine District,Rocky Mountain School,618,50,102,89,101,93,82,101,0,0,0,0,0,0,305,313,0,5,1,114,22,6,470,168,60,70,0,34
2020,District,Alpine District,Sage Hills School,1152,176,156,161,173,155,170,161,0,0,0,0,0,0,557,595,0,8,10,89,65,25,955,172,16,117,0,29
2020,District,Alpine District,Saratoga Shores School,888,93,116,116,121,145,144,153,0,0,0,0,0,0,413,475,3,3,6,33,49,12,782,79,6,84,0,43
2020,District,Alpine District,Sego Lily School,718,98,84,84,90,113,126,123,0,0,0,0,0,0,348,370,0,6,9,45,20,11,627,145,18,63,0,55
2020,District,Alpine District,Sharon School,379,62,53,60,36,55,64,49,0,0,0,0,0,0,167,212,4,4,7,237,9,1,117,288,175,67,0,44
2020,District,Alpine District,Shelley School,866,121,118,132,115,125,133,122,0,0,0,0,0,0,433,433,2,4,6,53,21,4,776,139,14,78,0,3
2020,District,Alpine District,Skyridge High School,2989,0,0,0,0,0,0,0,0,10,771,746,729,733,1520,1469,13,25,32,245,102,55,2517,433,43,185,3,0
2020,District,Alpine District,Snow Springs School,850,143,122,99,127,113,128,118,0,0,0,0,0,0,402,448,4,4,15,60,21,17,729,141,13,143,0,52
2020,District,Alpine District,Springside School,903,160,139,123,127,115,110,129,0,0,0,0,0,0,431,472,2,1,3,59,41,3,794,142,8,61,0,7
2020,District,Alpine District,Summit High,72,0,0,0,0,0,0,0,0,0,6,11,27,28,37,35,0,2,0,15,7,1,47,54,2,20,2,0
2020,District,Alpine District,Suncrest School,362,65,50,49,44,52,51,51,0,0,0,0,0,0,172,190,2,0,3,217,13,15,112,279,154,37,1,56
2020,District,Alpine District,Thunder Ridge School,751,105,114,122,98,102,111,99,0,0,0,0,0,0,344,407,0,7,5,60,37,5,637,110,9,96,1,61
2020,District,Alpine District,Timberline Middle,1442,0,0,0,0,0,0,0,494,480,468,0,0,0,741,701,0,11,17,61,71,2,1280,100,8,99,0,0
2020,District,Alpine District,Timpanogos High,1519,0,0,0,0,0,0,0,0,1,40,485,480,513,743,776,9,13,17,360,55,7,1058,511,122,131,2,0
2020,District,Alpine District,Traverse Mountain School,710,85,95,99,91,126,90,124,0,0,0,0,0,0,361,349,1,5,12,33,18,14,627,75,8,49,0,89
2020,District,Alpine District,Valley View School,421,59,50,64,63,55,61,69,0,0,0,0,0,0,204,217,0,0,2,21,6,6,386,118,8,53,2,47
2020,District,Alpine District,Vineyard School,1104,198,164,166,159,146,129,142,0,0,0,0,0,0,532,572,6,13,10,203,55,28,789,353,109,119,0,72
2020,District,Alpine District,Vista Heights Middle,1213,0,0,0,0,0,0,0,444,397,372,0,0,0,611,602,2,7,7,112,52,18,1015,211,22,109,0,0
2020,District,Alpine District,Westfield School,648,55,87,69,86,96,125,130,0,0,0,0,0,0,317,331,2,9,1,32,17,1,586,50,6,53,3,36
2020,District,Alpine District,Westlake High,2401,0,0,0,0,0,0,0,0,0,45,819,766,771,1229,1172,6,32,14,218,107,26,1998,405,30,215,1,0
2020,District,Alpine District,Westmore School,464,62,75,57,71,61,65,73,0,0,0,0,0,0,213,251,0,6,6,148,19,16,269,263,86,64,0,40
2020,District,Alpine District,Willowcreek Middle,2002,0,0,0,0,0,0,0,681,685,636,0,0,0,991,1011,4,8,12,170,64,12,1732,318,25,164,0,0
2020,District,Alpine District,Windsor School,571,85,96,88,77,83,62,80,0,0,0,0,0,0,281,290,4,4,3,269,11,2,278,312,169,57,8,58
2020,District,Beaver District,Beaver High,468,0,0,0,0,0,0,0,58,75,92,85,96,62,213,255,0,0,0,77,3,0,388,148,16,70,0,0
2020,District,Beaver District,Beaver Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,36
2020,District,Beaver District,Belknap School,493,67,73,57,66,74,73,83,0,0,0,0,0,0,216,276,3,0,4,74,7,1,404,226,18,72,0,0
2020,District,Beaver District,Milford High,212,0,0,0,0,0,0,0,33,29,40,36,34,40,107,105,2,0,1,44,4,3,158,80,13,21,0,0
2020,District,Beaver District,Milford School,226,27,37,29,33,31,32,37,0,0,0,0,0,0,115,111,4,1,0,50,4,7,160,113,13,35,0,0
2020,District,Beaver District,Minersville School,105,14,14,13,10,19,15,20,0,0,0,0,0,0,50,55,0,1,0,15,0,0,89,55,1,16,0,0
2020,District,Beaver District,Minersville School,20,0,0,0,0,0,0,0,11,9,0,0,0,0,7,13,0,0,0,1,0,0,19,6,0,3,0,0
2020,District,Box Elder District,Bear River High,1036,0,0,0,0,0,0,0,0,0,0,392,353,291,509,527,4,6,6,85,8,2,925,328,10,107,11,0
2020,District,Box Elder District,Bear River Middle,781,0,0,0,0,0,0,0,0,391,390,0,0,0,358,423,5,3,2,75,8,6,682,283,22,78,6,0
2020,District,Box Elder District,Box Elder High,1545,0,0,0,0,0,0,0,0,0,0,568,483,494,765,780,13,9,7,171,27,12,1306,449,42,131,7,0
2020,District,Box Elder District,Box Elder Middle,1093,0,0,0,0,0,0,0,0,564,529,0,0,0,528,564,4,2,3,114,27,4,939,348,22,91,3,0
2020,District,Box Elder District,Century School,496,80,81,79,89,77,90,0,0,0,0,0,0,0,233,263,2,0,0,39,1,0,454,146,14,68,7,1
2020,District,Box Elder District,Dale Young Community High,116,0,0,0,0,0,0,0,0,0,1,2,27,86,45,71,1,1,0,14,4,1,95,63,0,45,1,0
2020,District,Box Elder District,Discovery School,457,74,74,75,80,73,81,0,0,0,0,0,0,0,218,239,3,6,0,67,8,1,372,193,17,69,3,52
2020,District,Box Elder District,Fielding School,450,72,95,66,76,68,73,0,0,0,0,0,0,0,223,227,3,1,0,27,4,1,414,154,8,54,0,49
2020,District,Box Elder District,Foothill School,515,66,76,79,79,112,103,0,0,0,0,0,0,0,235,280,3,2,3,48,13,1,445,217,9,55,1,0
2020,District,Box Elder District,Garland School,706,103,106,124,126,113,134,0,0,0,0,0,0,0,347,359,1,5,1,69,7,1,622,255,16,92,8,10
2020,District,Box Elder District,Grouse Creek Elementary,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0
2020,District,Box Elder District,Grouse Creek Secondary,3,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,3,3,0,0,0,0
2020,District,Box Elder District,Harris Intermediate,841,0,0,0,0,0,0,406,435,0,0,0,0,0,407,434,2,5,5,86,7,1,735,334,32,79,3,0
2020,District,Box Elder District,Lake View School,597,91,110,96,101,101,98,0,0,0,0,0,0,0,312,285,8,1,1,145,6,2,434,299,52,68,13,2
2020,District,Box Elder District,Mckinley School,499,92,91,78,80,76,82,0,0,0,0,0,0,0,243,256,0,0,6,91,9,2,391,251,33,61,0,81
2020,District,Box Elder District,Mountain View School,327,58,54,39,53,65,58,0,0,0,0,0,0,0,142,185,3,1,1,43,3,1,275,182,13,67,5,1
2020,District,Box Elder District,North Park School,504,87,97,77,67,89,87,0,0,0,0,0,0,0,241,263,2,2,7,71,14,4,404,236,23,73,2,5
2020,District,Box Elder District,Out of State School,4,0,0,1,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
2020,District,Box Elder District,Out of State School,11,0,0,0,0,0,0,0,0,1,1,4,1,4,6,5,0,0,0,0,0,0,11,0,0,0,0,0
2020,District,Box Elder District,Park Valley Elementary,23,3,4,4,5,1,4,2,0,0,0,0,0,0,13,10,0,0,0,0,0,0,23,7,0,1,0,0
2020,District,Box Elder District,Park Valley Secondary,17,0,0,0,0,0,0,0,5,4,2,6,0,0,12,5,0,0,0,0,0,0,17,4,0,1,0,0
2020,District,Box Elder District,Snowville School,24,2,7,5,5,2,3,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,24,16,0,7,0,0
2020,District,Box Elder District,Three Mile Creek School,562,0,0,138,138,137,149,0,0,0,0,0,0,0,271,291,2,0,3,39,6,0,512,108,9,60,1,0
2020,District,Box Elder District,Willard School,245,124,121,0,0,0,0,0,0,0,0,0,0,0,117,128,1,1,0,14,3,0,226,37,3,29,1,56
2020,District,Box Elder District,Young Intermediate,1060,0,0,0,0,0,0,525,535,0,0,0,0,0,533,527,12,1,3,129,16,8,891,401,39,92,8,0
2020,District,Cache District,Birch Creek School,591,101,82,79,88,98,77,66,0,0,0,0,0,0,293,298,4,6,1,42,11,5,522,266,13,102,1,55
2020,District,Cache District,Cache High,152,0,0,0,0,0,0,0,0,1,0,12,38,101,59,93,2,2,0,38,2,2,106,77,5,67,0,0
2020,District,Cache District,Cache Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,61
2020,District,Cache District,Canyon School,705,94,100,113,113,87,101,97,0,0,0,0,0,0,339,366,11,6,3,123,16,5,541,340,85,89,5,22
2020,District,Cache District,Cedar Ridge School,797,98,107,112,109,123,119,129,0,0,0,0,0,0,401,396,4,3,9,40,19,5,717,158,12,90,0,0
2020,District,Cache District,Green Canyon High School,1443,0,0,0,0,0,0,0,0,0,379,384,348,332,708,735,8,9,18,154,17,6,1231,342,41,114,3,0
2020,District,Cache District,Greenville School,530,65,72,79,82,67,77,88,0,0,0,0,0,0,289,241,5,3,6,63,12,3,438,197,31,58,0,29
2020,District,Cache District,Heritage School,704,81,109,96,111,114,95,98,0,0,0,0,0,0,337,367,4,0,4,85,15,0,596,193,37,92,3,24
2020,District,Cache District,Lewiston School,478,77,60,65,69,74,66,67,0,0,0,0,0,0,238,240,4,1,0,58,8,1,406,224,30,65,2,30
2020,District,Cache District,Lincoln School,470,57,76,65,76,58,61,77,0,0,0,0,0,0,204,266,4,0,0,93,5,4,364,261,73,71,5,0
2020,District,Cache District,Millville School,466,60,70,64,56,78,61,77,0,0,0,0,0,0,210,256,5,0,2,52,11,0,396,196,17,77,3,30
2020,District,Cache District,Mountain Crest High,1453,0,0,0,0,0,0,0,0,0,370,395,357,331,713,740,5,13,7,157,13,10,1248,430,28,161,9,0
2020,District,Cache District,Mountainside School,429,53,49,67,65,63,66,66,0,0,0,0,0,0,198,231,1,0,4,20,8,4,392,117,8,60,0,27
2020,District,Cache District,Nibley School,443,66,60,67,67,63,65,55,0,0,0,0,0,0,210,233,4,0,2,79,10,2,346,170,43,85,2,67
2020,District,Cache District,North Cache Middle School,1157,0,0,0,0,0,0,0,622,535,0,0,0,0,560,597,6,8,4,89,21,2,1027,403,25,130,4,0
2020,District,Cache District,North Park School,432,71,62,55,63,58,70,53,0,0,0,0,0,0,224,208,0,7,2,45,19,7,352,120,26,72,9,59
2020,District,Cache District,Providence School,724,82,112,100,108,110,111,101,0,0,0,0,0,0,354,370,5,2,7,34,10,7,659,159,8,62,0,0
2020,District,Cache District,Ridgeline High School,1638,0,0,0,0,0,0,0,0,0,448,424,383,383,855,783,5,4,11,119,29,8,1462,383,23,145,5,0
2020,District,Cache District,River Heights School,525,86,77,77,65,71,80,69,0,0,0,0,0,0,257,268,2,3,5,29,7,2,477,128,10,72,6,25
2020,District,Cache District,Sky View High,1390,0,0,0,0,0,0,0,0,0,351,397,325,317,700,690,3,8,8,126,25,2,1218,432,27,146,0,0
2020,District,Cache District,South Cache Middle School,1029,0,0,0,0,0,0,0,508,521,0,0,0,0,487,542,6,6,6,110,14,5,882,380,32,145,2,0
2020,District,Cache District,Spring Creek Middle School,795,0,0,0,0,0,0,0,371,424,0,0,0,0,416,379,2,6,10,73,15,2,687,214,25,73,0,0
2020,District,Cache District,Summit School,719,110,92,103,105,95,114,100,0,0,0,0,0,0,368,351,11,4,1,96,17,1,589,336,48,89,18,28
2020,District,Cache District,Sunrise School,762,95,98,109,116,116,118,110,0,0,0,0,0,0,406,356,3,3,8,41,19,4,684,179,6,86,1,0
2020,District,Cache District,Wellsville School,574,83,77,61,82,79,92,100,0,0,0,0,0,0,272,302,10,5,3,23,12,2,519,109,8,69,0,0
2020,District,Cache District,White Pine School,396,67,58,49,58,58,50,56,0,0,0,0,0,0,212,184,4,0,0,18,4,1,369,166,7,73,0,25
2020,District,Canyons District,Albion Middle,936,0,0,0,0,0,0,319,321,296,0,0,0,0,455,481,1,10,9,57,48,1,810,108,15,78,13,0
2020,District,Canyons District,Alta High,2290,0,0,0,0,0,0,0,0,0,567,602,607,514,1151,1139,5,27,51,247,100,32,1828,354,59,167,40,2
2020,District,Canyons District,Alta View School,644,128,107,103,94,110,102,0,0,0,0,0,0,0,289,355,2,4,9,118,31,4,476,155,33,69,16,0
2020,District,Canyons District,Altara School,483,82,64,71,97,91,78,0,0,0,0,0,0,0,250,233,1,6,11,58,16,3,388,103,25,55,11,0
2020,District,Canyons District,Bell View School,310,76,56,44,50,44,40,0,0,0,0,0,0,0,165,145,1,2,5,69,15,10,208,138,23,62,21,0
2020,District,Canyons District,Bella Vista School,254,47,42,38,34,47,46,0,0,0,0,0,0,0,118,136,6,1,4,44,18,1,180,74,28,37,8,0
2020,District,Canyons District,Brighton High,2126,0,0,0,0,0,0,0,0,0,562,557,513,494,1033,1093,3,20,27,191,131,15,1739,278,46,146,49,0
2020,District,Canyons District,Brookwood School,441,69,63,74,79,80,76,0,0,0,0,0,0,0,208,233,0,0,3,33,21,0,384,21,6,36,2,0
2020,District,Canyons District,Butler Middle,950,0,0,0,0,0,0,327,316,307,0,0,0,0,430,520,5,11,15,114,68,10,727,195,38,96,29,0
2020,District,Canyons District,Butler School,641,111,114,108,99,113,96,0,0,0,0,0,0,0,315,326,0,6,6,50,35,4,540,84,16,44,4,0
2020,District,Canyons District,Canyon View School,462,81,87,67,74,81,72,0,0,0,0,0,0,0,245,217,1,5,6,37,21,6,386,74,10,36,12,0
2020,District,Canyons District,Canyons Transition Academy,60,0,0,0,0,0,0,0,0,0,0,0,0,60,20,40,0,0,3,5,3,0,49,59,5,59,2,0
2020,District,Canyons District,Copperview School,409,73,87,64,66,63,56,0,0,0,0,0,0,0,198,211,6,14,0,250,13,10,116,409,207,58,55,28
2020,District,Canyons District,Corner Canyon High,2351,0,0,0,0,0,0,0,0,0,610,564,590,587,1123,1228,5,20,50,197,97,10,1972,174,42,149,35,0
2020,District,Canyons District,Crescent School,459,72,71,65,72,76,103,0,0,0,0,0,0,0,218,241,0,15,13,96,20,5,310,127,59,80,19,0
2020,District,Canyons District,Diamond Ridge High School,103,0,0,0,0,0,0,0,0,0,0,5,42,56,46,57,1,2,0,31,5,2,62,54,12,15,6,0
2020,District,Canyons District,Draper Park Middle,1609,0,0,0,0,0,0,521,570,518,0,0,0,0,776,833,0,25,24,128,81,9,1342,187,51,126,17,0
2020,District,Canyons District,Draper School,705,100,106,114,123,132,130,0,0,0,0,0,0,0,350,355,1,3,19,56,42,5,579,95,26,66,13,0
2020,District,Canyons District,East Midvale School,552,99,102,94,81,78,98,0,0,0,0,0,0,0,279,273,5,69,10,192,38,12,226,552,139,75,95,24
2020,District,Canyons District,East Sandy School,447,64,80,79,68,78,78,0,0,0,0,0,0,0,205,242,2,4,9,62,15,2,353,136,40,57,12,0
2020,District,Canyons District,Eastmont Middle,722,0,0,0,0,0,0,230,241,251,0,0,0,0,342,380,3,7,8,85,30,12,577,188,27,117,14,0
2020,District,Canyons District,Edgemont School,369,48,64,51,56,71,79,0,0,0,0,0,0,0,182,187,2,5,7,64,21,7,263,148,30,93,8,0
2020,District,Canyons District,Entrada,29,0,0,0,1,0,1,1,0,4,7,7,4,4,10,19,0,3,0,10,2,1,13,19,1,3,2,0
2020,District,Canyons District,Goldminer's Daughter,13,3,0,4,0,4,0,2,0,0,0,0,0,0,5,8,0,0,0,2,0,1,10,2,0,0,2,0
2020,District,Canyons District,Granite School,379,52,56,70,68,64,69,0,0,0,0,0,0,0,198,181,0,3,4,28,5,0,339,44,9,67,10,0
2020,District,Canyons District,Hillcrest High,2194,0,0,0,0,0,0,0,0,0,635,525,512,522,1082,1112,11,50,155,573,100,30,1275,786,227,212,144,0
2020,District,Canyons District,Indian Hills Middle,1202,0,0,0,0,0,0,395,391,416,0,0,0,0,576,626,1,21,17,112,48,9,994,196,25,139,20,0
2020,District,Canyons District,Jordan High,1996,0,0,0,0,0,0,0,0,0,500,530,511,455,1014,982,5,28,33,519,118,45,1248,700,163,205,67,2
2020,District,Canyons District,Jordan Valley School,103,3,6,11,8,10,6,4,4,7,4,6,4,30,34,69,0,1,7,13,8,3,71,42,0,103,6,0
2020,District,Canyons District,Lone Peak School,688,100,102,108,111,119,148,0,0,0,0,0,0,0,344,344,0,3,15,21,39,9,601,55,18,49,14,0
2020,District,Canyons District,Midvale Middle,945,0,0,0,0,0,0,335,318,292,0,0,0,0,451,494,10,44,46,457,37,24,327,943,289,143,112,0
2020,District,Canyons District,Midvale School,709,103,113,118,125,114,136,0,0,0,0,0,0,0,357,352,7,32,2,433,26,20,189,709,340,74,119,30
2020,District,Canyons District,Midvalley School,419,66,72,63,76,70,72,0,0,0,0,0,0,0,198,221,9,12,14,131,27,7,219,252,87,46,65,0
2020,District,Canyons District,Mt. Jordan Middle,933,0,0,0,0,0,0,299,305,329,0,0,0,0,474,459,3,14,24,291,41,18,542,407,129,151,42,0
2020,District,Canyons District,Oak Hollow School,662,89,99,115,102,134,123,0,0,0,0,0,0,0,341,321,3,10,12,68,29,2,538,105,32,53,6,0
2020,District,Canyons District,Oakdale School,389,64,59,63,56,74,73,0,0,0,0,0,0,0,202,187,4,3,11,52,26,10,283,91,20,35,15,0
2020,District,Canyons District,Park Lane School,394,69,57,73,57,63,75,0,0,0,0,0,0,0,174,220,1,6,3,23,19,1,341,71,9,88,3,0
2020,District,Canyons District,Peruvian Park School,572,74,97,98,99,91,113,0,0,0,0,0,0,0,279,293,0,3,42,63,37,2,425,127,33,35,8,0
