School Year,LEA TYPE,LEA Name,School Name,Total K-12,K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Female,Male,American Indian,AfAm/Black,Asian,Hispanic,Multiple Race,Pacific Islander,White,Economically Disadvantaged,English Learner,Student With a Disability,Homeless,Preschool
2021,Charter,Ascent Academies of Utah,Ascent Academies of Utah Lehi,529,57,54,68,55,62,54,54,45,52,28,0,0,0,236,293,3,9,7,76,27,6,401,93,39,73,0,0
2021,Charter,Ascent Academies of Utah,Ascent Academies of Utah West Jordan,772,72,74,81,82,77,70,81,86,78,71,0,0,0,386,386,4,12,17,278,33,18,410,231,130,101,3,0
2021,Charter,Athenian eAcademy,Athenian eAcademy,545,53,59,55,51,54,50,48,45,48,22,28,17,15,228,317,5,7,1,44,9,0,479,95,2,108,0,0
2021,Charter,Athlos Academy of Utah,Athlos Academy of Utah,611,103,78,92,69,87,68,61,34,19,0,0,0,0,275,336,0,14,3,121,14,4,455,109,79,63,7,0
2021,Charter,Bear River Charter School,Bear River Charter School,161,20,19,20,17,17,16,20,13,19,0,0,0,0,82,79,0,4,3,37,3,0,114,45,6,21,0,0
2021,Charter,Beehive Science & Technology Academy,Beehive Science & Technology Academy,312,0,0,0,0,0,0,50,53,68,39,35,46,21,117,195,0,4,59,48,8,6,187,86,4,47,0,0
2021,Charter,Bonneville Academy,Bonneville Academy,521,53,50,58,56,54,59,58,62,71,0,0,0,0,234,287,7,4,0,70,20,8,412,102,16,99,0,0
2021,Charter,Bridge Elementary School,Bridge Elementary School,485,102,80,89,73,57,50,34,0,0,0,0,0,0,246,239,0,11,6,105,28,4,331,170,19,71,5,0
2021,Charter,C.S. Lewis Academy,C.S. Lewis Academy,268,50,49,41,34,34,39,21,0,0,0,0,0,0,133,135,0,1,1,119,2,0,145,106,75,43,0,0
2021,Charter,Canyon Grove Academy,Canyon Grove Academy,631,107,91,104,93,81,88,55,11,1,0,0,0,0,296,335,0,1,2,42,16,4,566,18,1,39,0,0
2021,Charter,Canyon Rim Academy,Canyon Rim Academy,525,75,78,78,78,77,75,64,0,0,0,0,0,0,240,285,0,2,11,34,26,0,452,35,3,38,0,0
2021,Charter,Channing Hall,Channing Hall,579,74,75,66,70,74,78,60,42,40,0,0,0,0,291,288,0,4,67,58,24,8,418,41,11,65,0,0
2021,Charter,City Academy,City Academy,136,0,0,0,0,0,0,0,18,17,33,20,30,18,68,68,0,2,2,58,5,0,69,64,14,33,0,0
2021,Charter,Davinci Academy,Davinci Academy,1283,100,101,107,104,106,102,107,124,100,95,92,74,71,638,645,3,13,21,283,47,5,911,334,27,194,0,0
2021,Charter,Dixie Montessori Academy,Dixie Montessori Academy,195,39,24,27,25,27,21,20,12,0,0,0,0,0,97,98,4,1,3,26,19,4,138,59,4,44,0,0
2021,Charter,Dual Immersion Academy,Dual Immersion Academy,443,47,57,44,56,57,48,50,41,43,0,0,0,0,195,248,0,2,1,404,5,1,30,115,248,42,0,0
2021,Charter,Early Light Academy at Daybreak,Early Light Academy at Daybreak,952,89,87,89,101,99,98,102,99,99,89,0,0,0,473,479,2,9,32,96,45,4,764,83,2,145,0,0
2021,Charter,East Hollywood High,East Hollywood High,273,0,0,0,0,0,0,0,0,0,36,65,79,93,157,116,7,3,1,59,13,14,176,136,20,59,0,0
2021,Charter,Edith Bowen Laboratory School,Edith Bowen Laboratory School,357,48,48,49,52,52,54,54,0,0,0,0,0,0,161,196,2,3,5,23,15,1,308,63,3,56,0,0
2021,Charter,Endeavor Hall,Endeavor Hall,315,45,58,52,45,47,32,36,0,0,0,0,0,0,145,170,4,23,7,121,12,1,147,160,47,49,0,0
2021,Charter,Entheos Academy,Entheos Academy Kearns,569,69,68,70,70,65,66,63,49,49,0,0,0,0,290,279,2,16,14,209,26,22,280,224,99,75,0,0
2021,Charter,Entheos Academy,Entheos Academy Magna,469,58,54,56,50,50,55,50,50,46,0,0,0,0,227,242,1,3,9,230,13,8,205,260,140,53,0,0
2021,Charter,Esperanza School,Esperanza School,527,81,81,79,82,77,70,57,0,0,0,0,0,0,273,254,0,2,2,511,2,0,10,370,259,46,0,0
2021,Charter,Excelsior Academy,Excelsior Academy,1332,162,147,148,134,138,149,146,153,155,0,0,0,0,655,677,3,7,6,164,46,13,1093,283,5,204,0,0
2021,Charter,Fast Forward High,Fast Forward High,251,0,0,0,0,0,0,0,0,0,33,50,74,94,118,133,12,1,0,66,8,1,163,104,2,59,0,0
2021,Charter,Franklin Discovery Academy,Franklin Discovery Academy,621,107,94,107,101,76,88,48,0,0,0,0,0,0,281,340,3,3,3,95,19,17,481,158,9,83,0,0
2021,Charter,Freedom Preparatory Academy,Freedom Preparatory Academy,1475,135,129,122,121,118,119,177,182,165,69,53,48,37,747,728,6,14,30,638,60,20,707,544,299,166,0,11
2021,Charter,Freedom Preparatory Academy,Freedom Preparatory Academy - Vineyard,565,119,111,102,95,75,63,0,0,0,0,0,0,0,273,292,2,3,15,111,37,20,377,112,50,44,0,26
2021,Charter,Gateway Preparatory Academy,Gateway Preparatory Academy,663,58,97,76,75,86,83,69,62,57,0,0,0,0,306,357,6,4,7,80,33,4,529,340,20,123,0,0
2021,Charter,George Washington Academy,George Washington Academy,1011,138,137,140,132,133,132,112,87,0,0,0,0,0,509,502,0,7,27,119,44,6,808,218,35,75,5,0
2021,Charter,Good Foundations Academy,Good Foundations Academy,412,57,69,65,59,62,55,45,0,0,0,0,0,0,203,209,1,3,9,80,26,1,292,120,22,80,0,0
2021,Charter,Greenwood Charter School,Greenwood Charter School,380,53,52,49,39,45,42,38,37,25,0,0,0,0,179,201,1,1,5,77,27,0,269,173,15,63,0,0
2021,Charter,Guadalupe School,Guadalupe School,262,43,44,40,38,34,38,25,0,0,0,0,0,0,132,130,0,2,0,247,2,0,11,247,109,13,8,108
2021,Charter,Hawthorn Academy,Hawthorn Academy South Jordan,553,96,82,85,76,82,74,58,0,0,0,0,0,0,277,276,1,7,33,101,37,14,360,112,22,67,1,0
2021,Charter,Hawthorn Academy,Hawthorn Academy West Jordan,764,58,65,75,73,75,72,76,103,87,80,0,0,0,363,401,6,9,25,168,30,18,508,160,32,99,2,0
2021,Charter,Highmark Charter School,Highmark Charter School,659,42,52,51,53,55,55,77,107,69,98,0,0,0,329,330,4,12,6,58,26,1,552,15,6,81,0,0
2021,Charter,Ignite Entrepreneurship Academy,Ignite Entrepreneurship Academy,568,97,77,78,63,67,44,77,37,28,0,0,0,0,251,317,2,3,16,30,53,14,450,6,6,70,0,0
2021,Charter,Intech Collegiate Academy,Intech Collegiate Academy,199,0,0,0,0,0,0,0,31,25,42,38,30,33,63,135,2,3,9,14,7,0,164,42,1,26,0,0
2021,Charter,Itineris Early College High,Itineris Early College High,395,0,0,0,0,0,0,0,0,0,0,122,154,119,179,216,2,6,32,105,19,8,223,87,15,6,0,0
2021,Charter,Jefferson Academy,Jefferson Academy,682,120,110,101,106,84,80,81,0,0,0,0,0,0,344,338,2,3,4,47,13,3,610,95,2,88,4,0
2021,Charter,John Hancock Charter School,John Hancock Charter School,182,22,23,24,26,21,25,24,12,5,0,0,0,0,85,97,0,0,2,21,17,0,142,66,2,30,0,0
2021,Charter,Karl G. Maeser Preparatory Academy,Karl G. Maeser Preparatory Academy,628,0,0,0,0,0,0,0,103,101,133,108,93,90,316,312,0,3,51,92,18,4,460,54,9,43,0,0
2021,Charter,Lakeview Academy,Lakeview Academy,976,104,104,101,104,102,104,104,98,87,68,0,0,0,476,500,1,6,7,93,31,3,835,126,12,114,0,0
2021,Charter,Leadership Academy of Utah,Leadership Academy of Utah,485,0,0,0,0,0,0,35,87,98,92,83,46,44,242,243,0,3,4,26,5,0,447,89,0,22,0,0
2021,Charter,Leadership Learning Academy,Leadership Learning Academy,521,67,88,87,87,64,73,55,0,0,0,0,0,0,240,281,1,16,3,133,34,4,330,179,36,69,6,0
2021,Charter,Leadership Learning Academy,Leadership Learning Academy - Ogden,421,75,72,63,66,50,45,50,0,0,0,0,0,0,202,219,7,7,1,202,20,0,184,269,40,64,0,0
2021,Charter,Legacy Preparatory Academy,Legacy Preparatory Academy,1041,116,102,105,104,102,115,109,108,92,88,0,0,0,519,522,2,12,15,158,48,19,787,99,33,153,3,0
2021,Charter,Lincoln Academy,Lincoln Academy,882,64,78,75,80,81,83,99,133,101,88,0,0,0,425,457,4,9,13,100,33,6,717,157,4,101,0,0
2021,Charter,Lumen Scholar Institute,Lumen Scholar Institute,538,23,29,20,40,40,40,38,53,55,58,56,42,44,259,279,2,2,3,53,9,10,459,63,2,71,0,0
2021,Charter,Mana Academy Charter School,Mana Academy Charter School,315,23,28,26,29,37,31,25,30,27,27,17,7,8,168,147,0,2,0,139,14,151,9,268,41,26,0,0
2021,Charter,Maria Montessori Academy,Maria Montessori Academy,322,40,48,39,33,49,32,32,23,26,0,0,0,0,156,166,0,3,4,75,13,3,224,64,7,64,0,0
2021,Charter,Merit College Preparatory Academy,Merit College Preparatory Academy,425,0,0,0,0,0,0,0,58,68,86,76,75,62,202,223,1,3,1,118,15,4,283,145,17,82,1,0
2021,Charter,Moab Charter School,Moab Charter School,93,18,13,13,10,12,12,15,0,0,0,0,0,0,42,51,5,0,1,20,3,1,63,46,5,16,0,0
2021,Charter,Monticello Academy,Monticello Academy,674,78,78,77,76,78,74,69,72,72,0,0,0,0,346,328,3,10,25,343,27,74,192,370,159,71,0,0
2021,Charter,Monticello Academy,Monticello Academy West Point,188,53,25,25,25,20,20,20,0,0,0,0,0,0,93,95,2,1,0,31,14,4,136,56,6,0,0,0
2021,Charter,Mountain Heights Academy,Mountain Heights Academy,1337,0,0,0,0,0,0,0,155,241,265,263,252,161,739,598,8,20,10,123,63,6,1107,195,12,188,0,0
2021,Charter,Mountain Sunrise Academy,Mountain Sunrise Academy,382,58,78,57,53,59,46,31,0,0,0,0,0,0,198,182,3,6,5,47,31,1,289,140,0,1,0,0
2021,Charter,Mountain West Montessori Academy,Mountain West Montessori Academy,449,50,48,52,52,52,50,47,34,34,30,0,0,0,224,225,2,2,6,73,23,6,337,64,7,94,0,0
2021,Charter,Mountainville Academy,Mountainville Academy,643,100,79,73,66,74,72,83,38,34,24,0,0,0,294,349,0,6,7,42,30,1,557,40,0,71,0,0
2021,Charter,Navigator Pointe Academy,Navigator Pointe Academy,447,79,73,55,57,53,47,36,26,21,0,0,0,0,231,216,0,7,17,98,19,23,283,66,7,53,0,0
2021,Charter,No. UT. Acad. for Math Engineering & Science,No. UT. Acad. for Math Engineering & Science,740,0,0,0,0,0,0,0,0,0,0,255,258,227,311,429,5,3,31,83,24,4,590,67,11,34,7,0
2021,Charter,No. UT. Acad. for Math Engineering & Science,No. UT. Acad. of Math Engineering & Science Ogden,396,0,0,0,0,0,0,0,0,0,0,157,131,108,194,202,3,9,7,93,10,1,273,35,1,19,2,0
2021,Charter,Noah Webster Academy,Noah Webster Academy,512,78,84,74,65,69,71,71,0,0,0,0,0,0,244,268,3,8,11,185,21,6,278,223,63,51,0,0
2021,Charter,North Davis Preparatory Academy,North Davis Preparatory Academy,997,102,110,111,108,101,99,106,92,89,79,0,0,0,489,508,5,31,10,348,38,2,563,194,122,106,3,0
2021,Charter,North Star Academy,North Star Academy,530,50,51,50,50,52,52,52,55,60,58,0,0,0,267,263,0,4,11,27,15,3,470,34,4,56,0,0
2021,Charter,Odyssey Charter School,Odyssey Charter School,361,51,57,58,49,51,62,33,0,0,0,0,0,0,181,180,1,2,27,56,14,1,260,60,22,44,0,0
2021,Charter,Ogden Preparatory Academy,Ogden Preparatory Academy,1039,98,94,105,104,95,111,103,112,105,112,0,0,0,518,521,11,8,2,700,27,3,288,543,218,136,0,0
2021,Charter,Open Classroom,Open Classroom,312,34,43,44,33,43,28,25,35,27,0,0,0,0,136,176,7,4,5,42,27,1,226,70,9,54,4,15
2021,Charter,Pacific Heritage Academy,Pacific Heritage Academy,304,27,38,28,26,38,36,41,29,41,0,0,0,0,145,159,0,7,23,145,19,61,49,177,74,52,0,0
2021,Charter,Paradigm High School,Paradigm High School,380,0,0,0,0,0,0,0,28,50,80,64,86,72,186,194,0,3,5,42,9,3,318,71,2,66,0,0
2021,Charter,Pinnacle Canyon Academy,Pinnacle Canyon Academy,395,13,23,27,31,25,22,36,37,40,37,43,32,29,186,209,8,1,0,84,8,1,293,236,0,146,0,0
2021,Charter,Promontory School of Expeditionary Learning,Promontory School of Expeditionary Learning,448,52,52,52,53,40,54,54,49,42,0,0,0,0,214,234,4,5,2,45,12,1,379,171,7,70,0,0
2021,Charter,Providence Hall,Providence Hall,2065,123,121,121,129,150,149,186,195,205,226,168,141,151,981,1084,1,33,60,356,123,30,1462,433,51,246,0,0
2021,Charter,Quest Academy,Quest Academy,991,104,106,108,107,106,105,101,102,95,57,0,0,0,498,493,2,14,10,141,47,2,775,242,2,112,4,0
2021,Charter,Ranches Academy,Ranches Academy,371,53,56,52,56,52,52,50,0,0,0,0,0,0,200,171,2,2,1,28,5,11,322,45,0,51,0,0
2021,Charter,Reagan Academy,Reagan Academy,643,73,73,72,79,76,77,77,59,57,0,0,0,0,341,302,6,3,5,76,18,6,529,171,33,79,0,0
2021,Charter,Real Salt Lake Academy High School,Real Salt Lake Academy High School,406,0,0,0,0,0,0,0,0,0,123,111,93,79,118,288,2,17,5,188,17,3,174,77,2,32,0,0
2021,Charter,Renaissance Academy,Renaissance Academy,741,104,94,112,80,106,83,78,44,40,0,0,0,0,360,380,1,3,37,126,72,0,502,54,8,49,0,0
2021,Charter,Rockwell Charter High School,Rockwell Charter High School,252,0,0,0,0,0,0,0,19,30,28,47,50,78,144,108,2,4,2,34,1,0,209,46,0,54,0,0
2021,Charter,Roots Charter High School,Roots Charter High School,203,0,0,0,0,0,0,0,0,0,26,57,57,63,102,101,3,2,0,81,3,3,111,140,22,57,5,0
2021,Charter,Salt Lake Arts Academy,Salt Lake Arts Academy,408,0,0,0,0,0,104,104,102,98,0,0,0,0,230,178,0,10,11,42,26,0,319,81,0,42,0,0
2021,Charter,Salt Lake Center for Science Education,Salt Lake Center for Science Education,372,0,0,0,0,0,0,0,0,58,115,97,55,47,148,224,3,12,3,166,17,4,167,182,37,48,4,0
2021,Charter,Salt Lake School for the Performing Arts,Salt Lake School for the Performing Arts,240,0,0,0,0,0,0,0,0,0,45,77,65,53,163,77,1,3,3,15,11,0,207,42,3,18,4,0
2021,Charter,Scholar Academy,Scholar Academy,674,75,77,78,78,77,78,77,75,59,0,0,0,0,290,384,2,1,2,98,18,5,548,217,11,84,5,0
2021,Charter,Soldier Hollow Charter School,Soldier Hollow Charter School,296,30,29,40,41,36,43,28,30,19,0,0,0,0,131,165,1,0,1,20,15,0,259,46,0,46,0,0
2021,Charter,Spectrum Academy,Spectrum Academy - NSL,842,50,52,63,65,61,65,63,72,72,71,71,70,67,236,606,5,10,6,89,41,11,680,279,18,666,0,0
2021,Charter,Spectrum Academy,Spectrum Academy - Pleasant Grove,624,34,46,43,46,47,52,46,48,53,58,56,50,45,146,478,0,3,9,60,28,1,523,192,11,444,1,0
2021,Charter,St. George Academy,St. George Academy,309,0,0,0,0,0,0,0,0,63,78,69,66,33,145,164,2,1,2,47,10,1,246,25,2,59,0,0
2021,Charter,Success Academy,Success DSU,263,0,0,0,0,0,0,0,0,0,0,66,114,83,125,138,1,2,7,21,0,6,226,42,1,3,0,0
2021,Charter,Success Academy,Success SUU,200,0,0,0,0,0,0,0,0,0,60,55,48,37,111,89,5,0,5,15,3,1,171,41,3,3,4,0
2021,Charter,Summit Academy,Summit Academy - Bluffdale,421,77,55,67,70,53,55,44,0,0,0,0,0,0,198,223,0,7,12,36,23,1,342,71,10,74,0,0
2021,Charter,Summit Academy,Summit Academy - Draper Campus,767,83,72,88,84,89,103,85,81,82,0,0,0,0,383,384,2,18,35,70,20,2,620,68,15,83,0,0
2021,Charter,Summit Academy,Summit Academy - Independence,873,73,87,90,101,95,104,94,119,110,0,0,0,0,427,446,0,17,34,94,40,13,675,111,26,102,0,0
2021,Charter,Summit Academy High School,Summit Academy High School,501,0,0,0,0,0,0,0,0,0,152,118,120,111,222,279,3,8,17,64,24,5,380,78,9,78,0,0
2021,Charter,Syracuse Arts Academy,Syracuse Arts Academy - Antelope,1034,71,79,77,81,79,95,96,175,151,130,0,0,0,529,505,4,13,17,131,50,16,803,158,9,163,7,0
2021,Charter,Syracuse Arts Academy,Syracuse Arts Academy - North,735,107,105,106,108,104,105,100,0,0,0,0,0,0,378,357,5,9,19,73,35,8,586,93,7,88,4,0
2021,Charter,Terra Academy,Terra Academy,647,50,50,50,50,50,50,50,50,50,57,50,46,44,292,355,0,1,2,35,32,1,576,161,0,100,0,0
2021,Charter,The Center for Creativity Innovation and Discovery,The Center for Creativity Innovation and Discovery,456,54,41,47,63,54,55,54,42,46,0,0,0,0,219,237,4,4,0,30,5,3,410,150,5,63,0,0
2021,Charter,Thomas Edison,Thomas Edison - North,498,50,54,60,52,53,56,60,59,54,0,0,0,0,251,247,5,10,19,95,8,13,348,162,17,107,0,0
2021,Charter,Thomas Edison,Thomas Edison - South,650,75,57,73,66,70,75,82,78,74,0,0,0,0,340,310,0,11,12,112,5,4,506,216,42,139,0,0
2021,Charter,Timpanogos Academy,Timpanogos Academy,477,76,72,74,67,69,59,60,0,0,0,0,0,0,226,251,1,2,12,95,17,0,350,35,9,71,0,0
2021,Charter,Treeside Charter School,Treeside Charter School,426,101,85,66,58,46,45,25,0,0,0,0,0,0,210,216,3,3,6,83,20,2,309,146,30,63,0,0
2021,Charter,Tuacahn High School for the Performing Arts,Tuacahn High School for the Performing Arts,351,0,0,0,0,0,0,0,0,0,60,103,112,76,211,140,2,7,2,50,4,7,279,113,0,23,1,0
2021,Charter,Uintah River High,Uintah River High,64,0,0,0,0,0,0,0,0,0,10,15,20,19,32,32,50,0,0,3,9,0,2,35,0,7,10,0
2021,Charter,Utah Career Path High School,Utah Career Path High School,191,0,0,0,0,0,0,0,0,0,30,41,57,63,82,108,1,1,1,18,6,0,164,41,0,47,3,0
2021,Charter,Utah Connections Academy,Utah Connections Academy,1258,72,57,68,58,84,87,110,107,129,166,118,112,90,636,622,3,22,22,184,6,13,1008,391,6,133,0,0
2021,Charter,Utah County Academy of Science,Utah County Academy of Science,680,0,0,0,0,0,0,0,0,0,202,186,162,130,315,365,1,4,22,159,20,8,466,132,12,16,0,0
2021,Charter,Utah International Charter School,Utah International Charter School,218,0,0,0,0,0,0,10,17,20,32,53,36,50,105,113,1,137,40,24,0,0,16,205,191,7,0,0
2021,Charter,Utah Military Academy,Utah Military Academy,538,0,0,0,0,0,0,0,83,98,118,85,79,75,168,370,1,7,12,126,18,4,370,136,35,105,0,0
2021,Charter,Utah Military Academy,Utah Military Academy - Camp Williams,416,0,0,0,0,0,0,0,52,84,77,66,64,73,115,301,4,4,3,115,26,10,254,78,16,84,0,0
2021,Charter,Utah Virtual Academy,Utah Virtual Academy,3066,217,181,162,203,176,209,209,300,324,309,295,245,236,1562,1504,85,121,44,106,39,83,2588,1574,118,495,36,0
2021,Charter,Valley Academy,Valley Academy,502,87,59,63,47,55,68,55,43,25,0,0,0,0,248,254,7,3,1,91,22,1,377,202,16,73,0,0
2021,Charter,Vanguard Academy,Vanguard Academy,463,0,0,0,0,0,0,0,59,80,81,82,88,73,211,252,0,0,0,1,0,0,462,321,0,20,0,0
2021,Charter,Venture Academy,Venture Academy,751,44,39,36,45,40,45,50,60,58,93,103,66,72,379,372,2,6,6,101,3,6,627,178,17,127,0,0
2021,Charter,Vista School,Vista School,1034,90,97,102,102,111,113,132,130,121,36,0,0,0,591,443,9,7,6,163,52,4,793,353,40,101,2,0
2021,Charter,Voyage Academy,Voyage Academy,526,71,75,73,73,78,79,77,0,0,0,0,0,0,249,277,0,2,4,58,23,0,439,116,5,56,0,0
2021,Charter,Walden School of Liberal Arts,Walden School of Liberal Arts,443,35,31,30,34,33,35,38,33,33,39,38,30,34,215,228,4,1,5,59,16,0,358,187,15,92,3,4
2021,Charter,Wallace Stegner Academy,Wallace Stegner Academy,793,102,91,104,95,107,65,72,88,69,0,0,0,0,409,384,7,22,15,469,18,98,164,510,232,73,0,0
2021,Charter,Wasatch Peak Academy,Wasatch Peak Academy,455,48,77,73,77,77,51,52,0,0,0,0,0,0,210,245,2,5,17,69,19,21,322,68,11,56,0,0
2021,Charter,Wasatch Waldorf Charter School,Wasatch Waldorf Charter School,640,64,63,62,64,63,94,88,83,59,0,0,0,0,329,311,0,5,16,69,35,0,515,151,10,95,0,0
2021,Charter,Weber State University Charter Academy,Weber State University Charter Academy,32,32,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,0,0,4,1,0,27,9,0,9,0,0
2021,Charter,Weilenmann School of Discovery,Weilenmann School of Discovery,581,64,47,69,71,71,52,81,58,68,0,0,0,0,257,324,1,4,12,31,12,1,520,27,8,48,0,0
2021,Charter,Winter Sports School,Winter Sports School,109,0,0,0,0,0,0,0,0,0,29,27,27,26,47,62,0,0,2,3,2,0,102,0,0,0,0,0
