"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Gender Name","Gender Count"
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Kindergarten","Female",281
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Kindergarten","Male",337
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  1","Female",310
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  1","Male",367
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  2","Female",341
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  2","Male",372
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  3","Female",300
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  3","Male",353
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  4","Female",341
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  4","Male",331
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  5","Female",300
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  5","Male",346
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  6","Female",285
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  6","Male",323
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  7","Female",285
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  7","Male",266
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  8","Female",280
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  8","Male",277
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  9","Female",298
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade  9","Male",309
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade 10","Female",328
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade 10","Male",276
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade 11","Female",270
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade 11","Male",292
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade 12","Female",266
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Grade 12","Male",230
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",-9999999
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",6
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Kindergarten","Female",7
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Kindergarten","Male",9
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  1","Female",5
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  1","Male",6
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  2","Female",7
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  2","Male",-9999999
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  3","Female",5
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  3","Male",6
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  4","Female",7
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  4","Male",6
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  5","Female",12
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  5","Male",7
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  6","Female",6
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  6","Male",-9999999
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  7","Female",7
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  7","Male",6
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  8","Female",5
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  8","Male",5
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  9","Female",-9999999
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade  9","Male",-9999999
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade 10","Female",-9999999
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade 10","Male",6
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade 11","Female",5
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade 11","Male",-9999999
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade 12","Female",6
"2017-2018",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Grade 12","Male",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",6
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",7
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Kindergarten","Female",5
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Kindergarten","Male",6
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  1","Female",5
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  1","Male",5
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  2","Female",6
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  2","Male",8
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  3","Female",6
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  3","Male",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  4","Female",8
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  4","Male",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  5","Female",6
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  5","Male",8
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  6","Female",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  6","Male",7
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  7","Female",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  7","Male",5
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  8","Female",7
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  8","Male",8
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  9","Female",5
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade  9","Male",6
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade 10","Female",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade 10","Male",9
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade 11","Female",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade 11","Male",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade 12","Female",-9999999
"2017-2018",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Grade 12","Male",6
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Early Education","Male",7
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",17
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",32
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Kindergarten","Female",59
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Kindergarten","Male",63
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  1","Female",52
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  1","Male",48
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  2","Female",71
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  2","Male",55
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  3","Female",65
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  3","Male",77
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  4","Female",60
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  4","Male",65
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  5","Female",65
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  5","Male",76
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  6","Female",55
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  6","Male",72
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  7","Female",67
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  7","Male",50
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  8","Female",59
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  8","Male",71
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  9","Female",75
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade  9","Male",67
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade 10","Female",67
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade 10","Male",77
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade 11","Female",77
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade 11","Male",79
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade 12","Female",73
"2017-2018",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Grade 12","Male",62
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",5
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",9
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Kindergarten","Female",5
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Kindergarten","Male",8
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  1","Female",13
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  1","Male",6
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  2","Female",15
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  2","Male",12
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  3","Female",8
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  3","Male",7
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  4","Female",11
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  4","Male",9
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  5","Female",13
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  5","Male",8
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  6","Female",8
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  6","Male",6
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  7","Female",15
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  7","Male",11
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  8","Female",7
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  8","Male",9
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  9","Female",15
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade  9","Male",10
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade 10","Female",11
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade 10","Male",-9999999
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade 11","Female",5
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade 11","Male",7
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade 12","Female",12
"2017-2018",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Grade 12","Male",12
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Early Education","Female",12
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Early Education","Male",34
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",257
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",268
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Kindergarten","Female",317
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Kindergarten","Male",323
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  1","Female",329
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  1","Male",389
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  2","Female",345
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  2","Male",378
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  3","Female",337
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  3","Male",420
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  4","Female",416
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  4","Male",413
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  5","Female",392
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  5","Male",410
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  6","Female",377
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  6","Male",387
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  7","Female",425
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  7","Male",389
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  8","Female",394
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  8","Male",425
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  9","Female",393
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade  9","Male",456
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade 10","Female",395
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade 10","Male",484
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade 11","Female",424
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade 11","Male",433
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade 12","Female",365
"2017-2018",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Grade 12","Male",402
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Early Education","Male",0
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",7
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",20
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Kindergarten","Female",18
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Kindergarten","Male",12
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  1","Female",20
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  1","Male",15
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  2","Female",15
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  2","Male",20
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  3","Female",16
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  3","Male",12
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  4","Female",22
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  4","Male",19
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  5","Female",18
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  5","Male",16
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  6","Female",18
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  6","Male",25
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  7","Female",24
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  7","Male",22
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  8","Female",25
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  8","Male",19
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  9","Female",13
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade  9","Male",20
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade 10","Female",19
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade 10","Male",21
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade 11","Female",24
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade 11","Male",24
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade 12","Female",13
"2017-2018",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Grade 12","Male",19
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Early Education","Male",12
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Kindergarten","Female",105
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Kindergarten","Male",119
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  1","Female",107
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  1","Male",109
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  2","Female",126
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  2","Male",124
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  3","Female",144
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  3","Male",140
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  4","Female",166
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  4","Male",143
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  5","Female",176
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  5","Male",178
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  6","Female",159
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  6","Male",148
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  7","Female",160
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  7","Male",226
"2017-2018",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Grade  8","Female",199
