"Year","Region","County Name","Grade Level Name","Enrollment by Grade Level"
"2015-2016",09,"THROCKMORTON COUNTY","Grade  6",22
"2015-2016",09,"THROCKMORTON COUNTY","Grade  7",21
"2015-2016",09,"THROCKMORTON COUNTY","Grade  8",27
"2015-2016",09,"THROCKMORTON COUNTY","Grade  9",24
"2015-2016",09,"THROCKMORTON COUNTY","Grade 10",24
"2015-2016",09,"THROCKMORTON COUNTY","Grade 11",28
"2015-2016",09,"THROCKMORTON COUNTY","Grade 12",23
"2015-2016",08,"TITUS COUNTY","Early Education",88
"2015-2016",08,"TITUS COUNTY","Pre-kindergarten",478
"2015-2016",08,"TITUS COUNTY","Kindergarten",515
"2015-2016",08,"TITUS COUNTY","Grade  1",594
"2015-2016",08,"TITUS COUNTY","Grade  2",580
"2015-2016",08,"TITUS COUNTY","Grade  3",545
"2015-2016",08,"TITUS COUNTY","Grade  4",535
"2015-2016",08,"TITUS COUNTY","Grade  5",506
"2015-2016",08,"TITUS COUNTY","Grade  6",503
"2015-2016",08,"TITUS COUNTY","Grade  7",457
"2015-2016",08,"TITUS COUNTY","Grade  8",481
"2015-2016",08,"TITUS COUNTY","Grade  9",509
"2015-2016",08,"TITUS COUNTY","Grade 10",468
"2015-2016",08,"TITUS COUNTY","Grade 11",413
"2015-2016",08,"TITUS COUNTY","Grade 12",387
"2015-2016",15,"TOM GREEN COUNTY","Early Education",612
"2015-2016",15,"TOM GREEN COUNTY","Pre-kindergarten",318
"2015-2016",15,"TOM GREEN COUNTY","Kindergarten",1645
"2015-2016",15,"TOM GREEN COUNTY","Grade  1",1768
"2015-2016",15,"TOM GREEN COUNTY","Grade  2",1795
"2015-2016",15,"TOM GREEN COUNTY","Grade  3",1693
"2015-2016",15,"TOM GREEN COUNTY","Grade  4",1644
"2015-2016",15,"TOM GREEN COUNTY","Grade  5",1607
"2015-2016",15,"TOM GREEN COUNTY","Grade  6",1501
"2015-2016",15,"TOM GREEN COUNTY","Grade  7",1486
"2015-2016",15,"TOM GREEN COUNTY","Grade  8",1339
"2015-2016",15,"TOM GREEN COUNTY","Grade  9",1503
"2015-2016",15,"TOM GREEN COUNTY","Grade 10",1381
"2015-2016",15,"TOM GREEN COUNTY","Grade 11",1314
"2015-2016",15,"TOM GREEN COUNTY","Grade 12",1177
"2015-2016",13,"TRAVIS COUNTY","Early Education",717
"2015-2016",13,"TRAVIS COUNTY","Pre-kindergarten",7528
"2015-2016",13,"TRAVIS COUNTY","Kindergarten",12474
"2015-2016",13,"TRAVIS COUNTY","Grade  1",13169
"2015-2016",13,"TRAVIS COUNTY","Grade  2",13255
"2015-2016",13,"TRAVIS COUNTY","Grade  3",13091
"2015-2016",13,"TRAVIS COUNTY","Grade  4",12710
"2015-2016",13,"TRAVIS COUNTY","Grade  5",12125
"2015-2016",13,"TRAVIS COUNTY","Grade  6",11771
"2015-2016",13,"TRAVIS COUNTY","Grade  7",11655
"2015-2016",13,"TRAVIS COUNTY","Grade  8",11408
"2015-2016",13,"TRAVIS COUNTY","Grade  9",12585
"2015-2016",13,"TRAVIS COUNTY","Grade 10",10971
"2015-2016",13,"TRAVIS COUNTY","Grade 11",9698
"2015-2016",13,"TRAVIS COUNTY","Grade 12",9443
"2015-2016",06,"TRINITY COUNTY","Early Education",5
"2015-2016",06,"TRINITY COUNTY","Pre-kindergarten",143
"2015-2016",06,"TRINITY COUNTY","Kindergarten",181
"2015-2016",06,"TRINITY COUNTY","Grade  1",165
"2015-2016",06,"TRINITY COUNTY","Grade  2",176
"2015-2016",06,"TRINITY COUNTY","Grade  3",179
"2015-2016",06,"TRINITY COUNTY","Grade  4",176
"2015-2016",06,"TRINITY COUNTY","Grade  5",162
"2015-2016",06,"TRINITY COUNTY","Grade  6",172
"2015-2016",06,"TRINITY COUNTY","Grade  7",180
"2015-2016",06,"TRINITY COUNTY","Grade  8",161
"2015-2016",06,"TRINITY COUNTY","Grade  9",187
"2015-2016",06,"TRINITY COUNTY","Grade 10",169
"2015-2016",06,"TRINITY COUNTY","Grade 11",154
"2015-2016",06,"TRINITY COUNTY","Grade 12",155
"2015-2016",05,"TYLER COUNTY","Early Education",-9999999
"2015-2016",05,"TYLER COUNTY","Pre-kindergarten",155
"2015-2016",05,"TYLER COUNTY","Kindergarten",269
"2015-2016",05,"TYLER COUNTY","Grade  1",263
"2015-2016",05,"TYLER COUNTY","Grade  2",268
"2015-2016",05,"TYLER COUNTY","Grade  3",276
"2015-2016",05,"TYLER COUNTY","Grade  4",266
"2015-2016",05,"TYLER COUNTY","Grade  5",280
"2015-2016",05,"TYLER COUNTY","Grade  6",273
"2015-2016",05,"TYLER COUNTY","Grade  7",244
"2015-2016",05,"TYLER COUNTY","Grade  8",264
"2015-2016",05,"TYLER COUNTY","Grade  9",274
"2015-2016",05,"TYLER COUNTY","Grade 10",276
"2015-2016",05,"TYLER COUNTY","Grade 11",269
"2015-2016",05,"TYLER COUNTY","Grade 12",235
"2015-2016",07,"UPSHUR COUNTY","Early Education",15
"2015-2016",07,"UPSHUR COUNTY","Pre-kindergarten",261
"2015-2016",07,"UPSHUR COUNTY","Kindergarten",508
"2015-2016",07,"UPSHUR COUNTY","Grade  1",526
"2015-2016",07,"UPSHUR COUNTY","Grade  2",562
"2015-2016",07,"UPSHUR COUNTY","Grade  3",553
"2015-2016",07,"UPSHUR COUNTY","Grade  4",529
"2015-2016",07,"UPSHUR COUNTY","Grade  5",547
"2015-2016",07,"UPSHUR COUNTY","Grade  6",517
"2015-2016",07,"UPSHUR COUNTY","Grade  7",597
"2015-2016",07,"UPSHUR COUNTY","Grade  8",556
"2015-2016",07,"UPSHUR COUNTY","Grade  9",537
"2015-2016",07,"UPSHUR COUNTY","Grade 10",533
"2015-2016",07,"UPSHUR COUNTY","Grade 11",499
"2015-2016",07,"UPSHUR COUNTY","Grade 12",444
"2015-2016",18,"UPTON COUNTY","Early Education",-9999999
"2015-2016",18,"UPTON COUNTY","Pre-kindergarten",45
"2015-2016",18,"UPTON COUNTY","Kindergarten",61
"2015-2016",18,"UPTON COUNTY","Grade  1",80
"2015-2016",18,"UPTON COUNTY","Grade  2",63
"2015-2016",18,"UPTON COUNTY","Grade  3",50
"2015-2016",18,"UPTON COUNTY","Grade  4",57
"2015-2016",18,"UPTON COUNTY","Grade  5",87
"2015-2016",18,"UPTON COUNTY","Grade  6",70
"2015-2016",18,"UPTON COUNTY","Grade  7",62
"2015-2016",18,"UPTON COUNTY","Grade  8",61
"2015-2016",18,"UPTON COUNTY","Grade  9",59
"2015-2016",18,"UPTON COUNTY","Grade 10",55
"2015-2016",18,"UPTON COUNTY","Grade 11",60
"2015-2016",18,"UPTON COUNTY","Grade 12",49
"2015-2016",20,"UVALDE COUNTY","Early Education",22
"2015-2016",20,"UVALDE COUNTY","Pre-kindergarten",378
"2015-2016",20,"UVALDE COUNTY","Kindergarten",374
"2015-2016",20,"UVALDE COUNTY","Grade  1",467
"2015-2016",20,"UVALDE COUNTY","Grade  2",457
"2015-2016",20,"UVALDE COUNTY","Grade  3",414
"2015-2016",20,"UVALDE COUNTY","Grade  4",413
"2015-2016",20,"UVALDE COUNTY","Grade  5",437
"2015-2016",20,"UVALDE COUNTY","Grade  6",443
"2015-2016",20,"UVALDE COUNTY","Grade  7",399
"2015-2016",20,"UVALDE COUNTY","Grade  8",424
"2015-2016",20,"UVALDE COUNTY","Grade  9",515
"2015-2016",20,"UVALDE COUNTY","Grade 10",422
"2015-2016",20,"UVALDE COUNTY","Grade 11",424
"2015-2016",20,"UVALDE COUNTY","Grade 12",309
"2015-2016",15,"VAL VERDE COUNTY","Early Education",24
"2015-2016",15,"VAL VERDE COUNTY","Pre-kindergarten",482
"2015-2016",15,"VAL VERDE COUNTY","Kindergarten",720
"2015-2016",15,"VAL VERDE COUNTY","Grade  1",834
"2015-2016",15,"VAL VERDE COUNTY","Grade  2",855
"2015-2016",15,"VAL VERDE COUNTY","Grade  3",785
"2015-2016",15,"VAL VERDE COUNTY","Grade  4",786
"2015-2016",15,"VAL VERDE COUNTY","Grade  5",813
"2015-2016",15,"VAL VERDE COUNTY","Grade  6",790
"2015-2016",15,"VAL VERDE COUNTY","Grade  7",808
"2015-2016",15,"VAL VERDE COUNTY","Grade  8",816
"2015-2016",15,"VAL VERDE COUNTY","Grade  9",762
"2015-2016",15,"VAL VERDE COUNTY","Grade 10",789
"2015-2016",15,"VAL VERDE COUNTY","Grade 11",753
"2015-2016",15,"VAL VERDE COUNTY","Grade 12",688
"2015-2016",07,"VAN ZANDT COUNTY/07","Early Education",6
"2015-2016",07,"VAN ZANDT COUNTY/07","Pre-kindergarten",222
"2015-2016",07,"VAN ZANDT COUNTY/07","Kindergarten",374
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade  1",367
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade  2",384
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade  3",394
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade  4",362
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade  5",377
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade  6",383
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade  7",375
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade  8",432
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade  9",456
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade 10",485
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade 11",423
"2015-2016",07,"VAN ZANDT COUNTY/07","Grade 12",398
"2015-2016",10,"VAN ZANDT COUNTY/10","Early Education",12
"2015-2016",10,"VAN ZANDT COUNTY/10","Pre-kindergarten",165
"2015-2016",10,"VAN ZANDT COUNTY/10","Kindergarten",295
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade  1",356
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade  2",345
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade  3",358
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade  4",346
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade  5",313
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade  6",331
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade  7",322
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade  8",358
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade  9",393
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade 10",340
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade 11",321
"2015-2016",10,"VAN ZANDT COUNTY/10","Grade 12",280
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Early Education",18
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Pre-kindergarten",387
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Kindergarten",669
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade  1",723
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade  2",729
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade  3",752
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade  4",708
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade  5",690
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade  6",714
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade  7",697
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade  8",790
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade  9",849
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade 10",825
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade 11",744
"2015-2016","AL","VAN ZANDT COUNTY/ALL","Grade 12",678
"2015-2016",03,"VICTORIA COUNTY","Early Education",79
"2015-2016",03,"VICTORIA COUNTY","Pre-kindergarten",635
"2015-2016",03,"VICTORIA COUNTY","Kindergarten",1178
"2015-2016",03,"VICTORIA COUNTY","Grade  1",1269
"2015-2016",03,"VICTORIA COUNTY","Grade  2",1298
"2015-2016",03,"VICTORIA COUNTY","Grade  3",1273
"2015-2016",03,"VICTORIA COUNTY","Grade  4",1169
"2015-2016",03,"VICTORIA COUNTY","Grade  5",1187
"2015-2016",03,"VICTORIA COUNTY","Grade  6",1108
"2015-2016",03,"VICTORIA COUNTY","Grade  7",1110
"2015-2016",03,"VICTORIA COUNTY","Grade  8",1092
"2015-2016",03,"VICTORIA COUNTY","Grade  9",1336
"2015-2016",03,"VICTORIA COUNTY","Grade 10",1050
"2015-2016",03,"VICTORIA COUNTY","Grade 11",975
"2015-2016",03,"VICTORIA COUNTY","Grade 12",776
"2015-2016",06,"WALKER COUNTY","Early Education",34
"2015-2016",06,"WALKER COUNTY","Pre-kindergarten",355
"2015-2016",06,"WALKER COUNTY","Kindergarten",522
"2015-2016",06,"WALKER COUNTY","Grade  1",624
"2015-2016",06,"WALKER COUNTY","Grade  2",557
"2015-2016",06,"WALKER COUNTY","Grade  3",578
"2015-2016",06,"WALKER COUNTY","Grade  4",564
"2015-2016",06,"WALKER COUNTY","Grade  5",571
"2015-2016",06,"WALKER COUNTY","Grade  6",575
"2015-2016",06,"WALKER COUNTY","Grade  7",588
"2015-2016",06,"WALKER COUNTY","Grade  8",622
"2015-2016",06,"WALKER COUNTY","Grade  9",724
"2015-2016",06,"WALKER COUNTY","Grade 10",674
"2015-2016",06,"WALKER COUNTY","Grade 11",559
"2015-2016",06,"WALKER COUNTY","Grade 12",500
"2015-2016",04,"WALLER COUNTY","Early Education",46
"2015-2016",04,"WALLER COUNTY","Pre-kindergarten",513
"2015-2016",04,"WALLER COUNTY","Kindergarten",785
"2015-2016",04,"WALLER COUNTY","Grade  1",815
"2015-2016",04,"WALLER COUNTY","Grade  2",845
"2015-2016",04,"WALLER COUNTY","Grade  3",893
"2015-2016",04,"WALLER COUNTY","Grade  4",774
"2015-2016",04,"WALLER COUNTY","Grade  5",749
"2015-2016",04,"WALLER COUNTY","Grade  6",725
"2015-2016",04,"WALLER COUNTY","Grade  7",723
"2015-2016",04,"WALLER COUNTY","Grade  8",769
"2015-2016",04,"WALLER COUNTY","Grade  9",894
"2015-2016",04,"WALLER COUNTY","Grade 10",766
"2015-2016",04,"WALLER COUNTY","Grade 11",657
"2015-2016",04,"WALLER COUNTY","Grade 12",556
"2015-2016",18,"WARD COUNTY","Early Education",14
"2015-2016",18,"WARD COUNTY","Pre-kindergarten",52
"2015-2016",18,"WARD COUNTY","Kindergarten",195
"2015-2016",18,"WARD COUNTY","Grade  1",200
"2015-2016",18,"WARD COUNTY","Grade  2",212
"2015-2016",18,"WARD COUNTY","Grade  3",188
"2015-2016",18,"WARD COUNTY","Grade  4",182
"2015-2016",18,"WARD COUNTY","Grade  5",198
"2015-2016",18,"WARD COUNTY","Grade  6",194
"2015-2016",18,"WARD COUNTY","Grade  7",185
"2015-2016",18,"WARD COUNTY","Grade  8",198
"2015-2016",18,"WARD COUNTY","Grade  9",173
"2015-2016",18,"WARD COUNTY","Grade 10",175
"2015-2016",18,"WARD COUNTY","Grade 11",146
"2015-2016",18,"WARD COUNTY","Grade 12",124
"2015-2016",06,"WASHINGTON COUNTY","Early Education",37
"2015-2016",06,"WASHINGTON COUNTY","Pre-kindergarten",278
"2015-2016",06,"WASHINGTON COUNTY","Kindergarten",341
"2015-2016",06,"WASHINGTON COUNTY","Grade  1",389
"2015-2016",06,"WASHINGTON COUNTY","Grade  2",379
"2015-2016",06,"WASHINGTON COUNTY","Grade  3",406
"2015-2016",06,"WASHINGTON COUNTY","Grade  4",375
"2015-2016",06,"WASHINGTON COUNTY","Grade  5",394
"2015-2016",06,"WASHINGTON COUNTY","Grade  6",390
"2015-2016",06,"WASHINGTON COUNTY","Grade  7",387
"2015-2016",06,"WASHINGTON COUNTY","Grade  8",390
"2015-2016",06,"WASHINGTON COUNTY","Grade  9",466
"2015-2016",06,"WASHINGTON COUNTY","Grade 10",437
"2015-2016",06,"WASHINGTON COUNTY","Grade 11",358
"2015-2016",06,"WASHINGTON COUNTY","Grade 12",347
"2015-2016",01,"WEBB COUNTY","Early Education",142
"2015-2016",01,"WEBB COUNTY","Pre-kindergarten",3784
"2015-2016",01,"WEBB COUNTY","Kindergarten",4454
"2015-2016",01,"WEBB COUNTY","Grade  1",5319
"2015-2016",01,"WEBB COUNTY","Grade  2",5175
"2015-2016",01,"WEBB COUNTY","Grade  3",5162
"2015-2016",01,"WEBB COUNTY","Grade  4",5017
"2015-2016",01,"WEBB COUNTY","Grade  5",4977
"2015-2016",01,"WEBB COUNTY","Grade  6",4874
"2015-2016",01,"WEBB COUNTY","Grade  7",4866
"2015-2016",01,"WEBB COUNTY","Grade  8",5124
"2015-2016",01,"WEBB COUNTY","Grade  9",5660
"2015-2016",01,"WEBB COUNTY","Grade 10",5153
"2015-2016",01,"WEBB COUNTY","Grade 11",4439
"2015-2016",01,"WEBB COUNTY","Grade 12",4479
"2015-2016",03,"WHARTON COUNTY","Early Education",45
"2015-2016",03,"WHARTON COUNTY","Pre-kindergarten",288
"2015-2016",03,"WHARTON COUNTY","Kindergarten",585
"2015-2016",03,"WHARTON COUNTY","Grade  1",596
"2015-2016",03,"WHARTON COUNTY","Grade  2",616
"2015-2016",03,"WHARTON COUNTY","Grade  3",670
"2015-2016",03,"WHARTON COUNTY","Grade  4",655
"2015-2016",03,"WHARTON COUNTY","Grade  5",667
"2015-2016",03,"WHARTON COUNTY","Grade  6",648
"2015-2016",03,"WHARTON COUNTY","Grade  7",639
"2015-2016",03,"WHARTON COUNTY","Grade  8",664
"2015-2016",03,"WHARTON COUNTY","Grade  9",688
"2015-2016",03,"WHARTON COUNTY","Grade 10",605
"2015-2016",03,"WHARTON COUNTY","Grade 11",593
"2015-2016",03,"WHARTON COUNTY","Grade 12",488
"2015-2016",16,"WHEELER COUNTY","Early Education",-9999999
"2015-2016",16,"WHEELER COUNTY","Pre-kindergarten",83
"2015-2016",16,"WHEELER COUNTY","Kindergarten",93
"2015-2016",16,"WHEELER COUNTY","Grade  1",98
"2015-2016",16,"WHEELER COUNTY","Grade  2",94
"2015-2016",16,"WHEELER COUNTY","Grade  3",83
"2015-2016",16,"WHEELER COUNTY","Grade  4",89
"2015-2016",16,"WHEELER COUNTY","Grade  5",97
"2015-2016",16,"WHEELER COUNTY","Grade  6",89
"2015-2016",16,"WHEELER COUNTY","Grade  7",86
"2015-2016",16,"WHEELER COUNTY","Grade  8",81
"2015-2016",16,"WHEELER COUNTY","Grade  9",74
"2015-2016",16,"WHEELER COUNTY","Grade 10",69
"2015-2016",16,"WHEELER COUNTY","Grade 11",87
"2015-2016",16,"WHEELER COUNTY","Grade 12",70
"2015-2016",09,"WICHITA COUNTY","Early Education",96
"2015-2016",09,"WICHITA COUNTY","Pre-kindergarten",1298
"2015-2016",09,"WICHITA COUNTY","Kindergarten",1602
"2015-2016",09,"WICHITA COUNTY","Grade  1",1623
"2015-2016",09,"WICHITA COUNTY","Grade  2",1629
"2015-2016",09,"WICHITA COUNTY","Grade  3",1601
"2015-2016",09,"WICHITA COUNTY","Grade  4",1547
"2015-2016",09,"WICHITA COUNTY","Grade  5",1478
"2015-2016",09,"WICHITA COUNTY","Grade  6",1518
"2015-2016",09,"WICHITA COUNTY","Grade  7",1393
"2015-2016",09,"WICHITA COUNTY","Grade  8",1488
"2015-2016",09,"WICHITA COUNTY","Grade  9",1413
"2015-2016",09,"WICHITA COUNTY","Grade 10",1392
"2015-2016",09,"WICHITA COUNTY","Grade 11",1347
"2015-2016",09,"WICHITA COUNTY","Grade 12",1302
"2015-2016",09,"WILBARGER COUNTY","Early Education",8
"2015-2016",09,"WILBARGER COUNTY","Pre-kindergarten",66
"2015-2016",09,"WILBARGER COUNTY","Kindergarten",158
"2015-2016",09,"WILBARGER COUNTY","Grade  1",191
"2015-2016",09,"WILBARGER COUNTY","Grade  2",188
"2015-2016",09,"WILBARGER COUNTY","Grade  3",175
"2015-2016",09,"WILBARGER COUNTY","Grade  4",199
"2015-2016",09,"WILBARGER COUNTY","Grade  5",193
"2015-2016",09,"WILBARGER COUNTY","Grade  6",180
"2015-2016",09,"WILBARGER COUNTY","Grade  7",188
"2015-2016",09,"WILBARGER COUNTY","Grade  8",181
"2015-2016",09,"WILBARGER COUNTY","Grade  9",205
"2015-2016",09,"WILBARGER COUNTY","Grade 10",187
"2015-2016",09,"WILBARGER COUNTY","Grade 11",136
"2015-2016",09,"WILBARGER COUNTY","Grade 12",141
"2015-2016",01,"WILLACY COUNTY","Early Education",11
"2015-2016",01,"WILLACY COUNTY","Pre-kindergarten",258
"2015-2016",01,"WILLACY COUNTY","Kindergarten",316
"2015-2016",01,"WILLACY COUNTY","Grade  1",313
"2015-2016",01,"WILLACY COUNTY","Grade  2",340
"2015-2016",01,"WILLACY COUNTY","Grade  3",323
"2015-2016",01,"WILLACY COUNTY","Grade  4",330
"2015-2016",01,"WILLACY COUNTY","Grade  5",324
"2015-2016",01,"WILLACY COUNTY","Grade  6",323
"2015-2016",01,"WILLACY COUNTY","Grade  7",330
"2015-2016",01,"WILLACY COUNTY","Grade  8",335
"2015-2016",01,"WILLACY COUNTY","Grade  9",358
"2015-2016",01,"WILLACY COUNTY","Grade 10",294
"2015-2016",01,"WILLACY COUNTY","Grade 11",314
"2015-2016",01,"WILLACY COUNTY","Grade 12",260
"2015-2016",13,"WILLIAMSON COUNTY","Early Education",756
"2015-2016",13,"WILLIAMSON COUNTY","Pre-kindergarten",1990
"2015-2016",13,"WILLIAMSON COUNTY","Kindergarten",7883
"2015-2016",13,"WILLIAMSON COUNTY","Grade  1",8326
"2015-2016",13,"WILLIAMSON COUNTY","Grade  2",8639
"2015-2016",13,"WILLIAMSON COUNTY","Grade  3",8653
"2015-2016",13,"WILLIAMSON COUNTY","Grade  4",8599
"2015-2016",13,"WILLIAMSON COUNTY","Grade  5",8852
"2015-2016",13,"WILLIAMSON COUNTY","Grade  6",8945
"2015-2016",13,"WILLIAMSON COUNTY","Grade  7",8726
"2015-2016",13,"WILLIAMSON COUNTY","Grade  8",8750
"2015-2016",13,"WILLIAMSON COUNTY","Grade  9",9228
"2015-2016",13,"WILLIAMSON COUNTY","Grade 10",8732
"2015-2016",13,"WILLIAMSON COUNTY","Grade 11",8300
"2015-2016",13,"WILLIAMSON COUNTY","Grade 12",7699
"2015-2016",20,"WILSON COUNTY","Early Education",46
"2015-2016",20,"WILSON COUNTY","Pre-kindergarten",243
"2015-2016",20,"WILSON COUNTY","Kindergarten",588
"2015-2016",20,"WILSON COUNTY","Grade  1",617
"2015-2016",20,"WILSON COUNTY","Grade  2",588
"2015-2016",20,"WILSON COUNTY","Grade  3",694
"2015-2016",20,"WILSON COUNTY","Grade  4",646
"2015-2016",20,"WILSON COUNTY","Grade  5",618
"2015-2016",20,"WILSON COUNTY","Grade  6",665
"2015-2016",20,"WILSON COUNTY","Grade  7",672
"2015-2016",20,"WILSON COUNTY","Grade  8",702
"2015-2016",20,"WILSON COUNTY","Grade  9",719
"2015-2016",20,"WILSON COUNTY","Grade 10",761
"2015-2016",20,"WILSON COUNTY","Grade 11",687
"2015-2016",20,"WILSON COUNTY","Grade 12",599
"2015-2016",18,"WINKLER COUNTY","Early Education",8
"2015-2016",18,"WINKLER COUNTY","Pre-kindergarten",96
"2015-2016",18,"WINKLER COUNTY","Kindergarten",137
"2015-2016",18,"WINKLER COUNTY","Grade  1",163
"2015-2016",18,"WINKLER COUNTY","Grade  2",175
"2015-2016",18,"WINKLER COUNTY","Grade  3",166
"2015-2016",18,"WINKLER COUNTY","Grade  4",137
"2015-2016",18,"WINKLER COUNTY","Grade  5",146
"2015-2016",18,"WINKLER COUNTY","Grade  6",129
"2015-2016",18,"WINKLER COUNTY","Grade  7",137
"2015-2016",18,"WINKLER COUNTY","Grade  8",130
"2015-2016",18,"WINKLER COUNTY","Grade  9",143
"2015-2016",18,"WINKLER COUNTY","Grade 10",118
"2015-2016",18,"WINKLER COUNTY","Grade 11",103
"2015-2016",18,"WINKLER COUNTY","Grade 12",112
"2015-2016",11,"WISE COUNTY","Early Education",13
"2015-2016",11,"WISE COUNTY","Pre-kindergarten",275
"2015-2016",11,"WISE COUNTY","Kindergarten",653
"2015-2016",11,"WISE COUNTY","Grade  1",652
"2015-2016",11,"WISE COUNTY","Grade  2",663
"2015-2016",11,"WISE COUNTY","Grade  3",689
"2015-2016",11,"WISE COUNTY","Grade  4",662
"2015-2016",11,"WISE COUNTY","Grade  5",643
"2015-2016",11,"WISE COUNTY","Grade  6",628
"2015-2016",11,"WISE COUNTY","Grade  7",695
"2015-2016",11,"WISE COUNTY","Grade  8",695
"2015-2016",11,"WISE COUNTY","Grade  9",759
"2015-2016",11,"WISE COUNTY","Grade 10",703
"2015-2016",11,"WISE COUNTY","Grade 11",629
"2015-2016",11,"WISE COUNTY","Grade 12",641
"2015-2016",07,"WOOD COUNTY","Early Education",8
"2015-2016",07,"WOOD COUNTY","Pre-kindergarten",245
"2015-2016",07,"WOOD COUNTY","Kindergarten",485
"2015-2016",07,"WOOD COUNTY","Grade  1",498
"2015-2016",07,"WOOD COUNTY","Grade  2",444
"2015-2016",07,"WOOD COUNTY","Grade  3",456
"2015-2016",07,"WOOD COUNTY","Grade  4",470
"2015-2016",07,"WOOD COUNTY","Grade  5",494
"2015-2016",07,"WOOD COUNTY","Grade  6",471
"2015-2016",07,"WOOD COUNTY","Grade  7",480
"2015-2016",07,"WOOD COUNTY","Grade  8",439
"2015-2016",07,"WOOD COUNTY","Grade  9",496
"2015-2016",07,"WOOD COUNTY","Grade 10",439
"2015-2016",07,"WOOD COUNTY","Grade 11",432
"2015-2016",07,"WOOD COUNTY","Grade 12",366
"2015-2016",17,"YOAKUM COUNTY","Early Education",-9999999
"2015-2016",17,"YOAKUM COUNTY","Pre-kindergarten",127
"2015-2016",17,"YOAKUM COUNTY","Kindergarten",156
"2015-2016",17,"YOAKUM COUNTY","Grade  1",173
"2015-2016",17,"YOAKUM COUNTY","Grade  2",189
"2015-2016",17,"YOAKUM COUNTY","Grade  3",175
"2015-2016",17,"YOAKUM COUNTY","Grade  4",141
"2015-2016",17,"YOAKUM COUNTY","Grade  5",175
"2015-2016",17,"YOAKUM COUNTY","Grade  6",156
"2015-2016",17,"YOAKUM COUNTY","Grade  7",163
"2015-2016",17,"YOAKUM COUNTY","Grade  8",146
"2015-2016",17,"YOAKUM COUNTY","Grade  9",168
"2015-2016",17,"YOAKUM COUNTY","Grade 10",177
"2015-2016",17,"YOAKUM COUNTY","Grade 11",161
"2015-2016",17,"YOAKUM COUNTY","Grade 12",138
"2015-2016",09,"YOUNG COUNTY","Early Education",27
"2015-2016",09,"YOUNG COUNTY","Pre-kindergarten",122
"2015-2016",09,"YOUNG COUNTY","Kindergarten",223
"2015-2016",09,"YOUNG COUNTY","Grade  1",291
"2015-2016",09,"YOUNG COUNTY","Grade  2",263
"2015-2016",09,"YOUNG COUNTY","Grade  3",227
"2015-2016",09,"YOUNG COUNTY","Grade  4",244
"2015-2016",09,"YOUNG COUNTY","Grade  5",235
"2015-2016",09,"YOUNG COUNTY","Grade  6",261
"2015-2016",09,"YOUNG COUNTY","Grade  7",241
"2015-2016",09,"YOUNG COUNTY","Grade  8",264
"2015-2016",09,"YOUNG COUNTY","Grade  9",259
"2015-2016",09,"YOUNG COUNTY","Grade 10",255
"2015-2016",09,"YOUNG COUNTY","Grade 11",230
"2015-2016",09,"YOUNG COUNTY","Grade 12",222
"2015-2016",01,"ZAPATA COUNTY","Early Education",8
"2015-2016",01,"ZAPATA COUNTY","Pre-kindergarten",233
"2015-2016",01,"ZAPATA COUNTY","Kindergarten",271
"2015-2016",01,"ZAPATA COUNTY","Grade  1",303
"2015-2016",01,"ZAPATA COUNTY","Grade  2",298
"2015-2016",01,"ZAPATA COUNTY","Grade  3",290
