"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2015-2016",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Grade  9",45
"2015-2016",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Grade 10",36
"2015-2016",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Grade 11",32
"2015-2016",20,"KERR COUNTY","CENTER POINT ISD",133901,"TRADITIONAL ISD/CSD","Grade 12",44
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Pre-kindergarten",14
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Pre-kindergarten",9
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Kindergarten",57
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Kindergarten",14
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade  1",60
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade  1",6
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade  2",44
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade  2",9
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade  3",53
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade  3",11
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade  4",46
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade  4",7
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade  5",41
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade  5",6
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade  6",50
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade  6",7
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade  7",31
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade  7",10
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade  8",59
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade  8",6
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade  9",66
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade  9",8
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade 10",53
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade 10",10
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade 11",43
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade 11",8
"2015-2016",06,"LEON COUNTY","CENTERVILLE ISD",145902,"TRADITIONAL ISD/CSD","Grade 12",53
"2015-2016",06,"TRINITY COUNTY","CENTERVILLE ISD",228904,"TRADITIONAL ISD/CSD","Grade 12",14
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Pre-kindergarten",38
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Kindergarten",70
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade  1",73
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade  2",80
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade  3",91
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade  4",84
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade  5",92
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade  6",91
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade  7",106
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade  8",89
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade  9",93
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade 10",95
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade 11",82
"2015-2016",07,"NACOGDOCHES COUNTY","CENTRAL HEIGHTS ISD",174908,"TRADITIONAL ISD/CSD","Grade 12",61
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Pre-kindergarten",51
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Kindergarten",122
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade  1",118
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade  2",121
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade  3",117
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade  4",111
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade  5",109
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade  6",119
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade  7",117
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade  8",120
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade  9",123
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade 10",127
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade 11",116
"2015-2016",07,"ANGELINA COUNTY","CENTRAL ISD",003907,"TRADITIONAL ISD/CSD","Grade 12",108
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Early Education",25
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Pre-kindergarten",312
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Kindergarten",691
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade  1",765
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade  2",740
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade  3",729
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade  4",747
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade  5",635
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade  6",762
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade  7",668
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade  8",651
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade  9",744
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade 10",643
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade 11",655
"2015-2016",04,"HARRIS COUNTY","CHANNELVIEW ISD",101905,"TRADITIONAL ISD/CSD","Grade 12",568
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Pre-kindergarten",12
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Kindergarten",14
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade  1",18
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade  2",13
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade  3",9
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade  4",5
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade  5",13
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade  6",8
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade  7",12
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade  8",9
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade  9",13
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade 10",11
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade 11",12
"2015-2016",16,"HARTLEY COUNTY","CHANNING ISD",103901,"TRADITIONAL ISD/CSD","Grade 12",9
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Kindergarten",26
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade  1",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade  2",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade  3",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade  4",28
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade  5",27
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade  6",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade  7",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade  8",30
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade  9",26
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade 10",35
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade 11",20
"2015-2016",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"OPEN ENROLLMENT CHARTER","Grade 12",15
"2015-2016",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",32
"2015-2016",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Kindergarten",86
"2015-2016",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Grade  1",80
"2015-2016",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Grade  2",82
"2015-2016",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Grade  3",84
"2015-2016",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Grade  4",79
"2015-2016",11,"TARRANT COUNTY","CHAPEL HILL ACADEMY",220815,"OPEN ENROLLMENT CHARTER","Grade  5",63
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Early Education",12
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Pre-kindergarten",148
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Pre-kindergarten",31
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Kindergarten",272
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Kindergarten",58
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade  1",253
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade  1",73
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade  2",259
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade  2",83
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade  3",276
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade  3",74
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade  4",288
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade  4",84
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade  5",243
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade  5",64
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade  6",266
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade  6",69
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade  7",251
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade  7",70
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade  8",258
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade  8",71
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade  9",288
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade  9",81
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade 10",307
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade 10",87
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade 11",263
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade 11",65
"2015-2016",07,"SMITH COUNTY","CHAPEL HILL ISD",212909,"TRADITIONAL ISD/CSD","Grade 12",224
"2015-2016",08,"TITUS COUNTY","CHAPEL HILL ISD",225906,"TRADITIONAL ISD/CSD","Grade 12",75
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Pre-kindergarten",26
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Kindergarten",33
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade  1",42
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade  2",36
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade  3",29
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade  4",33
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade  5",40
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade  6",37
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade  7",32
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade  8",39
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade  9",44
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade 10",39
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade 11",39
"2015-2016",20,"ATASCOSA COUNTY","CHARLOTTE ISD",007901,"TRADITIONAL ISD/CSD","Grade 12",28
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Kindergarten",6
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade  1",7
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade  2",5
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade  3",7
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade  4",9
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade  5",6
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade  6",11
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade  7",9
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade  8",8
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade  9",11
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade 10",8
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade 11",15
"2015-2016",15,"SAN SABA COUNTY","CHEROKEE ISD",206903,"TRADITIONAL ISD/CSD","Grade 12",8
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Pre-kindergarten",11
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Kindergarten",8
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade  1",17
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade  2",14
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade  3",14
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade  4",12
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade  5",-9999999
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade  6",17
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade  7",10
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade  8",11
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade  9",12
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade 10",19
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade 11",17
"2015-2016",05,"TYLER COUNTY","CHESTER ISD",229906,"TRADITIONAL ISD/CSD","Grade 12",11
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Pre-kindergarten",37
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Kindergarten",48
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade  1",38
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade  2",52
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade  3",37
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade  4",41
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade  5",46
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade  6",36
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade  7",39
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade  8",44
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade  9",57
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade 10",41
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade 11",44
"2015-2016",11,"WISE COUNTY","CHICO ISD",249904,"TRADITIONAL ISD/CSD","Grade 12",55
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",239
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Kindergarten",91
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Grade  1",86
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Grade  2",68
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Grade  3",70
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Grade  4",75
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Grade  5",47
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Grade  6",53
"2015-2016",10,"DALLAS COUNTY","CHILDREN FIRST ACADEMY OF DALLAS",057811,"OPEN ENROLLMENT CHARTER","Grade  7",54
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Early Education",5
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Pre-kindergarten",36
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Kindergarten",76
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade  1",103
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade  2",78
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade  3",86
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade  4",90
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade  5",78
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade  6",88
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade  7",87
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade  8",99
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade  9",84
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade 10",67
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade 11",89
"2015-2016",16,"CHILDRESS COUNTY","CHILDRESS ISD",038901,"TRADITIONAL ISD/CSD","Grade 12",69
