"Year","Region","County Name","Grade Level Name","Gender Name","Gender Count"
"2017-2018",13,"LEE COUNTY","Grade  9","Male",134
"2017-2018",13,"LEE COUNTY","Grade 10","Female",112
"2017-2018",13,"LEE COUNTY","Grade 10","Male",112
"2017-2018",13,"LEE COUNTY","Grade 11","Female",101
"2017-2018",13,"LEE COUNTY","Grade 11","Male",114
"2017-2018",13,"LEE COUNTY","Grade 12","Female",107
"2017-2018",13,"LEE COUNTY","Grade 12","Male",117
"2017-2018",06,"LEON COUNTY","Early Education","Female",-9999999
"2017-2018",06,"LEON COUNTY","Early Education","Male",5
"2017-2018",06,"LEON COUNTY","Pre-kindergarten","Female",75
"2017-2018",06,"LEON COUNTY","Pre-kindergarten","Male",85
"2017-2018",06,"LEON COUNTY","Kindergarten","Female",113
"2017-2018",06,"LEON COUNTY","Kindergarten","Male",129
"2017-2018",06,"LEON COUNTY","Grade  1","Female",109
"2017-2018",06,"LEON COUNTY","Grade  1","Male",111
"2017-2018",06,"LEON COUNTY","Grade  2","Female",135
"2017-2018",06,"LEON COUNTY","Grade  2","Male",108
"2017-2018",06,"LEON COUNTY","Grade  3","Female",112
"2017-2018",06,"LEON COUNTY","Grade  3","Male",119
"2017-2018",06,"LEON COUNTY","Grade  4","Female",113
"2017-2018",06,"LEON COUNTY","Grade  4","Male",121
"2017-2018",06,"LEON COUNTY","Grade  5","Female",85
"2017-2018",06,"LEON COUNTY","Grade  5","Male",124
"2017-2018",06,"LEON COUNTY","Grade  6","Female",114
"2017-2018",06,"LEON COUNTY","Grade  6","Male",124
"2017-2018",06,"LEON COUNTY","Grade  7","Female",130
"2017-2018",06,"LEON COUNTY","Grade  7","Male",117
"2017-2018",06,"LEON COUNTY","Grade  8","Female",122
"2017-2018",06,"LEON COUNTY","Grade  8","Male",109
"2017-2018",06,"LEON COUNTY","Grade  9","Female",115
"2017-2018",06,"LEON COUNTY","Grade  9","Male",102
"2017-2018",06,"LEON COUNTY","Grade 10","Female",103
"2017-2018",06,"LEON COUNTY","Grade 10","Male",118
"2017-2018",06,"LEON COUNTY","Grade 11","Female",143
"2017-2018",06,"LEON COUNTY","Grade 11","Male",139
"2017-2018",06,"LEON COUNTY","Grade 12","Female",113
"2017-2018",06,"LEON COUNTY","Grade 12","Male",106
"2017-2018",04,"LIBERTY COUNTY/04","Early Education","Female",12
"2017-2018",04,"LIBERTY COUNTY/04","Early Education","Male",44
"2017-2018",04,"LIBERTY COUNTY/04","Pre-kindergarten","Female",246
"2017-2018",04,"LIBERTY COUNTY/04","Pre-kindergarten","Male",251
"2017-2018",04,"LIBERTY COUNTY/04","Kindergarten","Female",475
"2017-2018",04,"LIBERTY COUNTY/04","Kindergarten","Male",540
"2017-2018",04,"LIBERTY COUNTY/04","Grade  1","Female",497
"2017-2018",04,"LIBERTY COUNTY/04","Grade  1","Male",583
"2017-2018",04,"LIBERTY COUNTY/04","Grade  2","Female",524
"2017-2018",04,"LIBERTY COUNTY/04","Grade  2","Male",598
"2017-2018",04,"LIBERTY COUNTY/04","Grade  3","Female",580
"2017-2018",04,"LIBERTY COUNTY/04","Grade  3","Male",583
"2017-2018",04,"LIBERTY COUNTY/04","Grade  4","Female",567
"2017-2018",04,"LIBERTY COUNTY/04","Grade  4","Male",610
"2017-2018",04,"LIBERTY COUNTY/04","Grade  5","Female",558
"2017-2018",04,"LIBERTY COUNTY/04","Grade  5","Male",601
"2017-2018",04,"LIBERTY COUNTY/04","Grade  6","Female",546
"2017-2018",04,"LIBERTY COUNTY/04","Grade  6","Male",564
"2017-2018",04,"LIBERTY COUNTY/04","Grade  7","Female",512
"2017-2018",04,"LIBERTY COUNTY/04","Grade  7","Male",567
"2017-2018",04,"LIBERTY COUNTY/04","Grade  8","Female",539
"2017-2018",04,"LIBERTY COUNTY/04","Grade  8","Male",554
"2017-2018",04,"LIBERTY COUNTY/04","Grade  9","Female",518
"2017-2018",04,"LIBERTY COUNTY/04","Grade  9","Male",620
"2017-2018",04,"LIBERTY COUNTY/04","Grade 10","Female",492
"2017-2018",04,"LIBERTY COUNTY/04","Grade 10","Male",511
"2017-2018",04,"LIBERTY COUNTY/04","Grade 11","Female",410
"2017-2018",04,"LIBERTY COUNTY/04","Grade 11","Male",475
"2017-2018",04,"LIBERTY COUNTY/04","Grade 12","Female",396
"2017-2018",04,"LIBERTY COUNTY/04","Grade 12","Male",403
"2017-2018",05,"LIBERTY COUNTY/05","Early Education","Female",-9999999
"2017-2018",05,"LIBERTY COUNTY/05","Early Education","Male",8
"2017-2018",05,"LIBERTY COUNTY/05","Pre-kindergarten","Female",71
"2017-2018",05,"LIBERTY COUNTY/05","Pre-kindergarten","Male",77
"2017-2018",05,"LIBERTY COUNTY/05","Kindergarten","Female",85
"2017-2018",05,"LIBERTY COUNTY/05","Kindergarten","Male",71
"2017-2018",05,"LIBERTY COUNTY/05","Grade  1","Female",95
"2017-2018",05,"LIBERTY COUNTY/05","Grade  1","Male",102
"2017-2018",05,"LIBERTY COUNTY/05","Grade  2","Female",97
"2017-2018",05,"LIBERTY COUNTY/05","Grade  2","Male",103
"2017-2018",05,"LIBERTY COUNTY/05","Grade  3","Female",90
"2017-2018",05,"LIBERTY COUNTY/05","Grade  3","Male",99
"2017-2018",05,"LIBERTY COUNTY/05","Grade  4","Female",100
"2017-2018",05,"LIBERTY COUNTY/05","Grade  4","Male",99
"2017-2018",05,"LIBERTY COUNTY/05","Grade  5","Female",92
"2017-2018",05,"LIBERTY COUNTY/05","Grade  5","Male",87
"2017-2018",05,"LIBERTY COUNTY/05","Grade  6","Female",78
"2017-2018",05,"LIBERTY COUNTY/05","Grade  6","Male",92
"2017-2018",05,"LIBERTY COUNTY/05","Grade  7","Female",84
"2017-2018",05,"LIBERTY COUNTY/05","Grade  7","Male",116
"2017-2018",05,"LIBERTY COUNTY/05","Grade  8","Female",90
"2017-2018",05,"LIBERTY COUNTY/05","Grade  8","Male",82
"2017-2018",05,"LIBERTY COUNTY/05","Grade  9","Female",109
"2017-2018",05,"LIBERTY COUNTY/05","Grade  9","Male",116
"2017-2018",05,"LIBERTY COUNTY/05","Grade 10","Female",76
"2017-2018",05,"LIBERTY COUNTY/05","Grade 10","Male",98
"2017-2018",05,"LIBERTY COUNTY/05","Grade 11","Female",88
"2017-2018",05,"LIBERTY COUNTY/05","Grade 11","Male",92
"2017-2018",05,"LIBERTY COUNTY/05","Grade 12","Female",103
"2017-2018",05,"LIBERTY COUNTY/05","Grade 12","Male",83
"2017-2018","AL","LIBERTY COUNTY/ALL","Early Education","Female",14
"2017-2018","AL","LIBERTY COUNTY/ALL","Early Education","Male",52
"2017-2018","AL","LIBERTY COUNTY/ALL","Pre-kindergarten","Female",317
"2017-2018","AL","LIBERTY COUNTY/ALL","Pre-kindergarten","Male",328
"2017-2018","AL","LIBERTY COUNTY/ALL","Kindergarten","Female",560
"2017-2018","AL","LIBERTY COUNTY/ALL","Kindergarten","Male",611
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  1","Female",592
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  1","Male",685
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  2","Female",621
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  2","Male",701
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  3","Female",670
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  3","Male",682
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  4","Female",667
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  4","Male",709
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  5","Female",650
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  5","Male",688
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  6","Female",624
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  6","Male",656
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  7","Female",596
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  7","Male",683
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  8","Female",629
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  8","Male",636
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  9","Female",627
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade  9","Male",736
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade 10","Female",568
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade 10","Male",609
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade 11","Female",498
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade 11","Male",567
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade 12","Female",499
"2017-2018","AL","LIBERTY COUNTY/ALL","Grade 12","Male",486
"2017-2018",12,"LIMESTONE COUNTY","Early Education","Female",-9999999
"2017-2018",12,"LIMESTONE COUNTY","Early Education","Male",5
"2017-2018",12,"LIMESTONE COUNTY","Pre-kindergarten","Female",105
"2017-2018",12,"LIMESTONE COUNTY","Pre-kindergarten","Male",120
"2017-2018",12,"LIMESTONE COUNTY","Kindergarten","Female",144
"2017-2018",12,"LIMESTONE COUNTY","Kindergarten","Male",143
"2017-2018",12,"LIMESTONE COUNTY","Grade  1","Female",146
"2017-2018",12,"LIMESTONE COUNTY","Grade  1","Male",139
"2017-2018",12,"LIMESTONE COUNTY","Grade  2","Female",139
"2017-2018",12,"LIMESTONE COUNTY","Grade  2","Male",160
"2017-2018",12,"LIMESTONE COUNTY","Grade  3","Female",139
"2017-2018",12,"LIMESTONE COUNTY","Grade  3","Male",170
"2017-2018",12,"LIMESTONE COUNTY","Grade  4","Female",159
"2017-2018",12,"LIMESTONE COUNTY","Grade  4","Male",160
"2017-2018",12,"LIMESTONE COUNTY","Grade  5","Female",133
"2017-2018",12,"LIMESTONE COUNTY","Grade  5","Male",152
"2017-2018",12,"LIMESTONE COUNTY","Grade  6","Female",131
"2017-2018",12,"LIMESTONE COUNTY","Grade  6","Male",159
"2017-2018",12,"LIMESTONE COUNTY","Grade  7","Female",148
"2017-2018",12,"LIMESTONE COUNTY","Grade  7","Male",156
"2017-2018",12,"LIMESTONE COUNTY","Grade  8","Female",121
"2017-2018",12,"LIMESTONE COUNTY","Grade  8","Male",157
"2017-2018",12,"LIMESTONE COUNTY","Grade  9","Female",136
"2017-2018",12,"LIMESTONE COUNTY","Grade  9","Male",150
"2017-2018",12,"LIMESTONE COUNTY","Grade 10","Female",124
"2017-2018",12,"LIMESTONE COUNTY","Grade 10","Male",151
"2017-2018",12,"LIMESTONE COUNTY","Grade 11","Female",128
"2017-2018",12,"LIMESTONE COUNTY","Grade 11","Male",140
"2017-2018",12,"LIMESTONE COUNTY","Grade 12","Female",131
"2017-2018",12,"LIMESTONE COUNTY","Grade 12","Male",142
"2017-2018",16,"LIPSCOMB COUNTY","Early Education","Female",0
"2017-2018",16,"LIPSCOMB COUNTY","Early Education","Male",-9999999
"2017-2018",16,"LIPSCOMB COUNTY","Pre-kindergarten","Female",23
"2017-2018",16,"LIPSCOMB COUNTY","Pre-kindergarten","Male",25
"2017-2018",16,"LIPSCOMB COUNTY","Kindergarten","Female",25
"2017-2018",16,"LIPSCOMB COUNTY","Kindergarten","Male",22
"2017-2018",16,"LIPSCOMB COUNTY","Grade  1","Female",34
"2017-2018",16,"LIPSCOMB COUNTY","Grade  1","Male",29
"2017-2018",16,"LIPSCOMB COUNTY","Grade  2","Female",28
"2017-2018",16,"LIPSCOMB COUNTY","Grade  2","Male",29
"2017-2018",16,"LIPSCOMB COUNTY","Grade  3","Female",31
"2017-2018",16,"LIPSCOMB COUNTY","Grade  3","Male",25
"2017-2018",16,"LIPSCOMB COUNTY","Grade  4","Female",25
"2017-2018",16,"LIPSCOMB COUNTY","Grade  4","Male",27
"2017-2018",16,"LIPSCOMB COUNTY","Grade  5","Female",27
"2017-2018",16,"LIPSCOMB COUNTY","Grade  5","Male",33
"2017-2018",16,"LIPSCOMB COUNTY","Grade  6","Female",26
"2017-2018",16,"LIPSCOMB COUNTY","Grade  6","Male",34
"2017-2018",16,"LIPSCOMB COUNTY","Grade  7","Female",35
"2017-2018",16,"LIPSCOMB COUNTY","Grade  7","Male",25
"2017-2018",16,"LIPSCOMB COUNTY","Grade  8","Female",44
"2017-2018",16,"LIPSCOMB COUNTY","Grade  8","Male",32
"2017-2018",16,"LIPSCOMB COUNTY","Grade  9","Female",15
"2017-2018",16,"LIPSCOMB COUNTY","Grade  9","Male",25
"2017-2018",16,"LIPSCOMB COUNTY","Grade 10","Female",34
"2017-2018",16,"LIPSCOMB COUNTY","Grade 10","Male",22
"2017-2018",16,"LIPSCOMB COUNTY","Grade 11","Female",21
"2017-2018",16,"LIPSCOMB COUNTY","Grade 11","Male",28
"2017-2018",16,"LIPSCOMB COUNTY","Grade 12","Female",20
"2017-2018",16,"LIPSCOMB COUNTY","Grade 12","Male",28
"2017-2018",02,"LIVE OAK COUNTY","Early Education","Female",-9999999
"2017-2018",02,"LIVE OAK COUNTY","Early Education","Male",6
"2017-2018",02,"LIVE OAK COUNTY","Pre-kindergarten","Female",17
"2017-2018",02,"LIVE OAK COUNTY","Pre-kindergarten","Male",24
"2017-2018",02,"LIVE OAK COUNTY","Kindergarten","Female",60
"2017-2018",02,"LIVE OAK COUNTY","Kindergarten","Male",74
"2017-2018",02,"LIVE OAK COUNTY","Grade  1","Female",71
"2017-2018",02,"LIVE OAK COUNTY","Grade  1","Male",57
"2017-2018",02,"LIVE OAK COUNTY","Grade  2","Female",57
"2017-2018",02,"LIVE OAK COUNTY","Grade  2","Male",62
"2017-2018",02,"LIVE OAK COUNTY","Grade  3","Female",55
"2017-2018",02,"LIVE OAK COUNTY","Grade  3","Male",67
"2017-2018",02,"LIVE OAK COUNTY","Grade  4","Female",70
"2017-2018",02,"LIVE OAK COUNTY","Grade  4","Male",83
"2017-2018",02,"LIVE OAK COUNTY","Grade  5","Female",64
"2017-2018",02,"LIVE OAK COUNTY","Grade  5","Male",67
"2017-2018",02,"LIVE OAK COUNTY","Grade  6","Female",54
"2017-2018",02,"LIVE OAK COUNTY","Grade  6","Male",62
"2017-2018",02,"LIVE OAK COUNTY","Grade  7","Female",59
"2017-2018",02,"LIVE OAK COUNTY","Grade  7","Male",80
"2017-2018",02,"LIVE OAK COUNTY","Grade  8","Female",51
"2017-2018",02,"LIVE OAK COUNTY","Grade  8","Male",70
"2017-2018",02,"LIVE OAK COUNTY","Grade  9","Female",63
"2017-2018",02,"LIVE OAK COUNTY","Grade  9","Male",75
"2017-2018",02,"LIVE OAK COUNTY","Grade 10","Female",88
"2017-2018",02,"LIVE OAK COUNTY","Grade 10","Male",71
"2017-2018",02,"LIVE OAK COUNTY","Grade 11","Female",54
"2017-2018",02,"LIVE OAK COUNTY","Grade 11","Male",80
"2017-2018",02,"LIVE OAK COUNTY","Grade 12","Female",84
"2017-2018",02,"LIVE OAK COUNTY","Grade 12","Male",51
"2017-2018",13,"LLANO COUNTY","Early Education","Female",5
"2017-2018",13,"LLANO COUNTY","Early Education","Male",7
"2017-2018",13,"LLANO COUNTY","Pre-kindergarten","Female",34
"2017-2018",13,"LLANO COUNTY","Pre-kindergarten","Male",31
"2017-2018",13,"LLANO COUNTY","Kindergarten","Female",55
"2017-2018",13,"LLANO COUNTY","Kindergarten","Male",63
"2017-2018",13,"LLANO COUNTY","Grade  1","Female",63
"2017-2018",13,"LLANO COUNTY","Grade  1","Male",56
"2017-2018",13,"LLANO COUNTY","Grade  2","Female",61
"2017-2018",13,"LLANO COUNTY","Grade  2","Male",61
"2017-2018",13,"LLANO COUNTY","Grade  3","Female",71
"2017-2018",13,"LLANO COUNTY","Grade  3","Male",67
"2017-2018",13,"LLANO COUNTY","Grade  4","Female",67
"2017-2018",13,"LLANO COUNTY","Grade  4","Male",70
"2017-2018",13,"LLANO COUNTY","Grade  5","Female",73
"2017-2018",13,"LLANO COUNTY","Grade  5","Male",65
"2017-2018",13,"LLANO COUNTY","Grade  6","Female",70
"2017-2018",13,"LLANO COUNTY","Grade  6","Male",61
"2017-2018",13,"LLANO COUNTY","Grade  7","Female",64
"2017-2018",13,"LLANO COUNTY","Grade  7","Male",74
"2017-2018",13,"LLANO COUNTY","Grade  8","Female",55
"2017-2018",13,"LLANO COUNTY","Grade  8","Male",81
"2017-2018",13,"LLANO COUNTY","Grade  9","Female",56
"2017-2018",13,"LLANO COUNTY","Grade  9","Male",98
"2017-2018",13,"LLANO COUNTY","Grade 10","Female",71
"2017-2018",13,"LLANO COUNTY","Grade 10","Male",62
"2017-2018",13,"LLANO COUNTY","Grade 11","Female",61
"2017-2018",13,"LLANO COUNTY","Grade 11","Male",70
"2017-2018",13,"LLANO COUNTY","Grade 12","Female",59
"2017-2018",13,"LLANO COUNTY","Grade 12","Male",62
"2017-2018",17,"LUBBOCK COUNTY","Early Education","Female",82
"2017-2018",17,"LUBBOCK COUNTY","Early Education","Male",164
"2017-2018",17,"LUBBOCK COUNTY","Pre-kindergarten","Female",1113
"2017-2018",17,"LUBBOCK COUNTY","Pre-kindergarten","Male",1099
"2017-2018",17,"LUBBOCK COUNTY","Kindergarten","Female",1742
"2017-2018",17,"LUBBOCK COUNTY","Kindergarten","Male",1900
"2017-2018",17,"LUBBOCK COUNTY","Grade  1","Female",1764
"2017-2018",17,"LUBBOCK COUNTY","Grade  1","Male",1935
"2017-2018",17,"LUBBOCK COUNTY","Grade  2","Female",1888
"2017-2018",17,"LUBBOCK COUNTY","Grade  2","Male",2071
"2017-2018",17,"LUBBOCK COUNTY","Grade  3","Female",1944
"2017-2018",17,"LUBBOCK COUNTY","Grade  3","Male",2076
"2017-2018",17,"LUBBOCK COUNTY","Grade  4","Female",2019
"2017-2018",17,"LUBBOCK COUNTY","Grade  4","Male",2008
"2017-2018",17,"LUBBOCK COUNTY","Grade  5","Female",2006
"2017-2018",17,"LUBBOCK COUNTY","Grade  5","Male",2086
"2017-2018",17,"LUBBOCK COUNTY","Grade  6","Female",1791
"2017-2018",17,"LUBBOCK COUNTY","Grade  6","Male",1770
"2017-2018",17,"LUBBOCK COUNTY","Grade  7","Female",1807
"2017-2018",17,"LUBBOCK COUNTY","Grade  7","Male",1892
"2017-2018",17,"LUBBOCK COUNTY","Grade  8","Female",1748
"2017-2018",17,"LUBBOCK COUNTY","Grade  8","Male",1819
"2017-2018",17,"LUBBOCK COUNTY","Grade  9","Female",1812
"2017-2018",17,"LUBBOCK COUNTY","Grade  9","Male",1953
"2017-2018",17,"LUBBOCK COUNTY","Grade 10","Female",1695
"2017-2018",17,"LUBBOCK COUNTY","Grade 10","Male",1727
"2017-2018",17,"LUBBOCK COUNTY","Grade 11","Female",1702
"2017-2018",17,"LUBBOCK COUNTY","Grade 11","Male",1610
"2017-2018",17,"LUBBOCK COUNTY","Grade 12","Female",1546
"2017-2018",17,"LUBBOCK COUNTY","Grade 12","Male",1521
"2017-2018",17,"LYNN COUNTY","Early Education","Female",-9999999
"2017-2018",17,"LYNN COUNTY","Early Education","Male",-9999999
"2017-2018",17,"LYNN COUNTY","Pre-kindergarten","Female",35
"2017-2018",17,"LYNN COUNTY","Pre-kindergarten","Male",45
"2017-2018",17,"LYNN COUNTY","Kindergarten","Female",59
"2017-2018",17,"LYNN COUNTY","Kindergarten","Male",61
"2017-2018",17,"LYNN COUNTY","Grade  1","Female",50
"2017-2018",17,"LYNN COUNTY","Grade  1","Male",62
"2017-2018",17,"LYNN COUNTY","Grade  2","Female",59
"2017-2018",17,"LYNN COUNTY","Grade  2","Male",51
"2017-2018",17,"LYNN COUNTY","Grade  3","Female",55
"2017-2018",17,"LYNN COUNTY","Grade  3","Male",73
"2017-2018",17,"LYNN COUNTY","Grade  4","Female",51
"2017-2018",17,"LYNN COUNTY","Grade  4","Male",72
"2017-2018",17,"LYNN COUNTY","Grade  5","Female",71
"2017-2018",17,"LYNN COUNTY","Grade  5","Male",81
"2017-2018",17,"LYNN COUNTY","Grade  6","Female",55
"2017-2018",17,"LYNN COUNTY","Grade  6","Male",52
"2017-2018",17,"LYNN COUNTY","Grade  7","Female",57
"2017-2018",17,"LYNN COUNTY","Grade  7","Male",55
"2017-2018",17,"LYNN COUNTY","Grade  8","Female",38
"2017-2018",17,"LYNN COUNTY","Grade  8","Male",59
"2017-2018",17,"LYNN COUNTY","Grade  9","Female",53
"2017-2018",17,"LYNN COUNTY","Grade  9","Male",64
"2017-2018",17,"LYNN COUNTY","Grade 10","Female",42
"2017-2018",17,"LYNN COUNTY","Grade 10","Male",54
"2017-2018",17,"LYNN COUNTY","Grade 11","Female",42
"2017-2018",17,"LYNN COUNTY","Grade 11","Male",40
"2017-2018",17,"LYNN COUNTY","Grade 12","Female",39
"2017-2018",17,"LYNN COUNTY","Grade 12","Male",42
"2017-2018",06,"MADISON COUNTY","Early Education","Female",-9999999
"2017-2018",06,"MADISON COUNTY","Early Education","Male",5
"2017-2018",06,"MADISON COUNTY","Pre-kindergarten","Female",91
"2017-2018",06,"MADISON COUNTY","Pre-kindergarten","Male",93
"2017-2018",06,"MADISON COUNTY","Kindergarten","Female",92
"2017-2018",06,"MADISON COUNTY","Kindergarten","Male",86
"2017-2018",06,"MADISON COUNTY","Grade  1","Female",107
"2017-2018",06,"MADISON COUNTY","Grade  1","Male",95
"2017-2018",06,"MADISON COUNTY","Grade  2","Female",89
"2017-2018",06,"MADISON COUNTY","Grade  2","Male",100
"2017-2018",06,"MADISON COUNTY","Grade  3","Female",99
"2017-2018",06,"MADISON COUNTY","Grade  3","Male",95
"2017-2018",06,"MADISON COUNTY","Grade  4","Female",100
"2017-2018",06,"MADISON COUNTY","Grade  4","Male",93
"2017-2018",06,"MADISON COUNTY","Grade  5","Female",98
"2017-2018",06,"MADISON COUNTY","Grade  5","Male",102
"2017-2018",06,"MADISON COUNTY","Grade  6","Female",100
"2017-2018",06,"MADISON COUNTY","Grade  6","Male",99
"2017-2018",06,"MADISON COUNTY","Grade  7","Female",93
"2017-2018",06,"MADISON COUNTY","Grade  7","Male",101
"2017-2018",06,"MADISON COUNTY","Grade  8","Female",81
"2017-2018",06,"MADISON COUNTY","Grade  8","Male",98
"2017-2018",06,"MADISON COUNTY","Grade  9","Female",110
"2017-2018",06,"MADISON COUNTY","Grade  9","Male",82
"2017-2018",06,"MADISON COUNTY","Grade 10","Female",92
"2017-2018",06,"MADISON COUNTY","Grade 10","Male",112
"2017-2018",06,"MADISON COUNTY","Grade 11","Female",94
"2017-2018",06,"MADISON COUNTY","Grade 11","Male",115
