"YEAR","REGION","COUNTY NAME","GRADE","ENROLLMENT"
"2018-2019",08,"MARION COUNTY","Pre-kindergarten",76
"2018-2019",08,"MARION COUNTY","Kindergarten",90
"2018-2019",08,"MARION COUNTY","Grade 1",104
"2018-2019",08,"MARION COUNTY","Grade 2",83
"2018-2019",08,"MARION COUNTY","Grade 3",104
"2018-2019",08,"MARION COUNTY","Grade 4",100
"2018-2019",08,"MARION COUNTY","Grade 5",110
"2018-2019",08,"MARION COUNTY","Grade 6",106
"2018-2019",08,"MARION COUNTY","Grade 7",80
"2018-2019",08,"MARION COUNTY","Grade 8",97
"2018-2019",08,"MARION COUNTY","Grade 9",99
"2018-2019",08,"MARION COUNTY","Grade 10",102
"2018-2019",08,"MARION COUNTY","Grade 11",98
"2018-2019",08,"MARION COUNTY","Grade 12",75
"2018-2019",18,"MARTIN COUNTY","Early Education",-999
"2018-2019",18,"MARTIN COUNTY","Pre-kindergarten",-999
"2018-2019",18,"MARTIN COUNTY","Kindergarten",98
"2018-2019",18,"MARTIN COUNTY","Grade 1",118
"2018-2019",18,"MARTIN COUNTY","Grade 2",98
"2018-2019",18,"MARTIN COUNTY","Grade 3",95
"2018-2019",18,"MARTIN COUNTY","Grade 4",128
"2018-2019",18,"MARTIN COUNTY","Grade 5",110
"2018-2019",18,"MARTIN COUNTY","Grade 6",102
"2018-2019",18,"MARTIN COUNTY","Grade 7",96
"2018-2019",18,"MARTIN COUNTY","Grade 8",102
"2018-2019",18,"MARTIN COUNTY","Grade 9",101
"2018-2019",18,"MARTIN COUNTY","Grade 10",90
"2018-2019",18,"MARTIN COUNTY","Grade 11",87
"2018-2019",18,"MARTIN COUNTY","Grade 12",75
"2018-2019",15,"MASON COUNTY","Pre-kindergarten",38
"2018-2019",15,"MASON COUNTY","Kindergarten",49
"2018-2019",15,"MASON COUNTY","Grade 1",60
"2018-2019",15,"MASON COUNTY","Grade 2",52
"2018-2019",15,"MASON COUNTY","Grade 3",37
"2018-2019",15,"MASON COUNTY","Grade 4",44
"2018-2019",15,"MASON COUNTY","Grade 5",59
"2018-2019",15,"MASON COUNTY","Grade 6",47
"2018-2019",15,"MASON COUNTY","Grade 7",54
"2018-2019",15,"MASON COUNTY","Grade 8",59
"2018-2019",15,"MASON COUNTY","Grade 9",63
"2018-2019",15,"MASON COUNTY","Grade 10",50
"2018-2019",15,"MASON COUNTY","Grade 11",43
"2018-2019",15,"MASON COUNTY","Grade 12",60
"2018-2019",03,"MATAGORDA COUNTY","Early Education",38
"2018-2019",03,"MATAGORDA COUNTY","Pre-kindergarten",381
"2018-2019",03,"MATAGORDA COUNTY","Kindergarten",502
"2018-2019",03,"MATAGORDA COUNTY","Grade 1",522
"2018-2019",03,"MATAGORDA COUNTY","Grade 2",531
"2018-2019",03,"MATAGORDA COUNTY","Grade 3",549
"2018-2019",03,"MATAGORDA COUNTY","Grade 4",554
"2018-2019",03,"MATAGORDA COUNTY","Grade 5",574
"2018-2019",03,"MATAGORDA COUNTY","Grade 6",568
"2018-2019",03,"MATAGORDA COUNTY","Grade 7",522
"2018-2019",03,"MATAGORDA COUNTY","Grade 8",535
"2018-2019",03,"MATAGORDA COUNTY","Grade 9",507
"2018-2019",03,"MATAGORDA COUNTY","Grade 10",506
"2018-2019",03,"MATAGORDA COUNTY","Grade 11",474
"2018-2019",03,"MATAGORDA COUNTY","Grade 12",492
"2018-2019",20,"MAVERICK COUNTY","Early Education",106
"2018-2019",20,"MAVERICK COUNTY","Pre-kindergarten",527
"2018-2019",20,"MAVERICK COUNTY","Kindergarten",1047
"2018-2019",20,"MAVERICK COUNTY","Grade 1",1077
"2018-2019",20,"MAVERICK COUNTY","Grade 2",995
"2018-2019",20,"MAVERICK COUNTY","Grade 3",994
"2018-2019",20,"MAVERICK COUNTY","Grade 4",1016
"2018-2019",20,"MAVERICK COUNTY","Grade 5",1094
"2018-2019",20,"MAVERICK COUNTY","Grade 6",1106
"2018-2019",20,"MAVERICK COUNTY","Grade 7",1076
"2018-2019",20,"MAVERICK COUNTY","Grade 8",1105
"2018-2019",20,"MAVERICK COUNTY","Grade 9",1245
"2018-2019",20,"MAVERICK COUNTY","Grade 10",1081
"2018-2019",20,"MAVERICK COUNTY","Grade 11",1116
"2018-2019",20,"MAVERICK COUNTY","Grade 12",976
"2018-2019",15,"MCCULLOCH COUNTY","Early Education",-999
"2018-2019",15,"MCCULLOCH COUNTY","Pre-kindergarten",-999
"2018-2019",15,"MCCULLOCH COUNTY","Kindergarten",102
"2018-2019",15,"MCCULLOCH COUNTY","Grade 1",109
"2018-2019",15,"MCCULLOCH COUNTY","Grade 2",96
"2018-2019",15,"MCCULLOCH COUNTY","Grade 3",96
"2018-2019",15,"MCCULLOCH COUNTY","Grade 4",103
"2018-2019",15,"MCCULLOCH COUNTY","Grade 5",108
"2018-2019",15,"MCCULLOCH COUNTY","Grade 6",117
"2018-2019",15,"MCCULLOCH COUNTY","Grade 7",101
"2018-2019",15,"MCCULLOCH COUNTY","Grade 8",103
"2018-2019",15,"MCCULLOCH COUNTY","Grade 9",100
"2018-2019",15,"MCCULLOCH COUNTY","Grade 10",111
"2018-2019",15,"MCCULLOCH COUNTY","Grade 11",93
"2018-2019",15,"MCCULLOCH COUNTY","Grade 12",79
"2018-2019",12,"MCLENNAN COUNTY","Early Education",166
"2018-2019",12,"MCLENNAN COUNTY","Pre-kindergarten",2293
"2018-2019",12,"MCLENNAN COUNTY","Kindergarten",3905
"2018-2019",12,"MCLENNAN COUNTY","Grade 1",3975
"2018-2019",12,"MCLENNAN COUNTY","Grade 2",3940
"2018-2019",12,"MCLENNAN COUNTY","Grade 3",4013
"2018-2019",12,"MCLENNAN COUNTY","Grade 4",4162
"2018-2019",12,"MCLENNAN COUNTY","Grade 5",4124
"2018-2019",12,"MCLENNAN COUNTY","Grade 6",4201
"2018-2019",12,"MCLENNAN COUNTY","Grade 7",4215
"2018-2019",12,"MCLENNAN COUNTY","Grade 8",4207
"2018-2019",12,"MCLENNAN COUNTY","Grade 9",4302
"2018-2019",12,"MCLENNAN COUNTY","Grade 10",3874
"2018-2019",12,"MCLENNAN COUNTY","Grade 11",3428
"2018-2019",12,"MCLENNAN COUNTY","Grade 12",3352
"2018-2019",02,"MCMULLEN COUNTY","Pre-kindergarten",17
"2018-2019",02,"MCMULLEN COUNTY","Kindergarten",18
"2018-2019",02,"MCMULLEN COUNTY","Grade 1",19
"2018-2019",02,"MCMULLEN COUNTY","Grade 2",19
"2018-2019",02,"MCMULLEN COUNTY","Grade 3",23
"2018-2019",02,"MCMULLEN COUNTY","Grade 4",19
"2018-2019",02,"MCMULLEN COUNTY","Grade 5",21
"2018-2019",02,"MCMULLEN COUNTY","Grade 6",22
"2018-2019",02,"MCMULLEN COUNTY","Grade 7",21
"2018-2019",02,"MCMULLEN COUNTY","Grade 8",25
"2018-2019",02,"MCMULLEN COUNTY","Grade 9",27
"2018-2019",02,"MCMULLEN COUNTY","Grade 10",17
"2018-2019",02,"MCMULLEN COUNTY","Grade 11",25
"2018-2019",02,"MCMULLEN COUNTY","Grade 12",16
"2018-2019",20,"MEDINA COUNTY","Early Education",58
"2018-2019",20,"MEDINA COUNTY","Pre-kindergarten",500
"2018-2019",20,"MEDINA COUNTY","Kindergarten",715
"2018-2019",20,"MEDINA COUNTY","Grade 1",757
"2018-2019",20,"MEDINA COUNTY","Grade 2",730
"2018-2019",20,"MEDINA COUNTY","Grade 3",753
"2018-2019",20,"MEDINA COUNTY","Grade 4",820
"2018-2019",20,"MEDINA COUNTY","Grade 5",827
"2018-2019",20,"MEDINA COUNTY","Grade 6",815
"2018-2019",20,"MEDINA COUNTY","Grade 7",894
"2018-2019",20,"MEDINA COUNTY","Grade 8",807
"2018-2019",20,"MEDINA COUNTY","Grade 9",842
"2018-2019",20,"MEDINA COUNTY","Grade 10",802
"2018-2019",20,"MEDINA COUNTY","Grade 11",768
"2018-2019",20,"MEDINA COUNTY","Grade 12",728
"2018-2019",15,"MENARD COUNTY","Pre-kindergarten",23
"2018-2019",15,"MENARD COUNTY","Kindergarten",24
"2018-2019",15,"MENARD COUNTY","Grade 1",20
"2018-2019",15,"MENARD COUNTY","Grade 2",14
"2018-2019",15,"MENARD COUNTY","Grade 3",24
"2018-2019",15,"MENARD COUNTY","Grade 4",23
"2018-2019",15,"MENARD COUNTY","Grade 5",27
"2018-2019",15,"MENARD COUNTY","Grade 6",18
"2018-2019",15,"MENARD COUNTY","Grade 7",29
"2018-2019",15,"MENARD COUNTY","Grade 8",21
"2018-2019",15,"MENARD COUNTY","Grade 9",23
"2018-2019",15,"MENARD COUNTY","Grade 10",18
"2018-2019",15,"MENARD COUNTY","Grade 11",20
"2018-2019",15,"MENARD COUNTY","Grade 12",21
"2018-2019",18,"MIDLAND COUNTY","Early Education",105
"2018-2019",18,"MIDLAND COUNTY","Pre-kindergarten",934
"2018-2019",18,"MIDLAND COUNTY","Kindergarten",2502
"2018-2019",18,"MIDLAND COUNTY","Grade 1",2464
"2018-2019",18,"MIDLAND COUNTY","Grade 2",2368
"2018-2019",18,"MIDLAND COUNTY","Grade 3",2312
"2018-2019",18,"MIDLAND COUNTY","Grade 4",2353
"2018-2019",18,"MIDLAND COUNTY","Grade 5",2375
"2018-2019",18,"MIDLAND COUNTY","Grade 6",2295
"2018-2019",18,"MIDLAND COUNTY","Grade 7",2079
"2018-2019",18,"MIDLAND COUNTY","Grade 8",2116
"2018-2019",18,"MIDLAND COUNTY","Grade 9",2127
"2018-2019",18,"MIDLAND COUNTY","Grade 10",2106
"2018-2019",18,"MIDLAND COUNTY","Grade 11",1784
"2018-2019",18,"MIDLAND COUNTY","Grade 12",1530
"2018-2019",06,"MILAM COUNTY","Early Education",-999
"2018-2019",13,"MILAM COUNTY","Early Education",-999
"2018-2019",06,"MILAM COUNTY","Pre-kindergarten",293
"2018-2019",13,"MILAM COUNTY","Pre-kindergarten",-999
"2018-2019",06,"MILAM COUNTY","Kindergarten",259
"2018-2019",13,"MILAM COUNTY","Kindergarten",24
"2018-2019",06,"MILAM COUNTY","Grade 1",286
"2018-2019",13,"MILAM COUNTY","Grade 1",30
"2018-2019",06,"MILAM COUNTY","Grade 2",-999
"2018-2019",13,"MILAM COUNTY","Grade 2",33
"2018-2019",06,"MILAM COUNTY","Grade 3",286
"2018-2019",13,"MILAM COUNTY","Grade 3",39
"2018-2019",06,"MILAM COUNTY","Grade 4",282
"2018-2019",13,"MILAM COUNTY","Grade 4",39
"2018-2019",06,"MILAM COUNTY","Grade 5",329
"2018-2019",13,"MILAM COUNTY","Grade 5",27
"2018-2019",06,"MILAM COUNTY","Grade 6",316
"2018-2019",13,"MILAM COUNTY","Grade 6",32
"2018-2019",06,"MILAM COUNTY","Grade 7",271
"2018-2019",13,"MILAM COUNTY","Grade 7",38
"2018-2019",06,"MILAM COUNTY","Grade 8",324
"2018-2019",13,"MILAM COUNTY","Grade 8",45
"2018-2019",06,"MILAM COUNTY","Grade 9",300
"2018-2019",13,"MILAM COUNTY","Grade 9",73
"2018-2019",06,"MILAM COUNTY","Grade 10",312
"2018-2019",13,"MILAM COUNTY","Grade 10",48
"2018-2019",06,"MILAM COUNTY","Grade 11",260
"2018-2019",13,"MILAM COUNTY","Grade 11",57
"2018-2019",06,"MILAM COUNTY","Grade 12",274
"2018-2019",13,"MILAM COUNTY","Grade 12",48
"2018-2019",12,"MILLS COUNTY","Early Education",-999
"2018-2019",12,"MILLS COUNTY","Pre-kindergarten",-999
"2018-2019",12,"MILLS COUNTY","Kindergarten",45
"2018-2019",12,"MILLS COUNTY","Grade 1",51
"2018-2019",12,"MILLS COUNTY","Grade 2",47
"2018-2019",12,"MILLS COUNTY","Grade 3",48
"2018-2019",12,"MILLS COUNTY","Grade 4",57
"2018-2019",12,"MILLS COUNTY","Grade 5",66
"2018-2019",12,"MILLS COUNTY","Grade 6",77
"2018-2019",12,"MILLS COUNTY","Grade 7",79
"2018-2019",12,"MILLS COUNTY","Grade 8",76
"2018-2019",12,"MILLS COUNTY","Grade 9",143
"2018-2019",12,"MILLS COUNTY","Grade 10",87
"2018-2019",12,"MILLS COUNTY","Grade 11",96
"2018-2019",12,"MILLS COUNTY","Grade 12",92
"2018-2019",14,"MITCHELL COUNTY","Early Education",18
"2018-2019",14,"MITCHELL COUNTY","Pre-kindergarten",92
"2018-2019",14,"MITCHELL COUNTY","Kindergarten",111
"2018-2019",14,"MITCHELL COUNTY","Grade 1",116
"2018-2019",14,"MITCHELL COUNTY","Grade 2",89
"2018-2019",14,"MITCHELL COUNTY","Grade 3",96
"2018-2019",14,"MITCHELL COUNTY","Grade 4",97
"2018-2019",14,"MITCHELL COUNTY","Grade 5",108
"2018-2019",14,"MITCHELL COUNTY","Grade 6",97
"2018-2019",14,"MITCHELL COUNTY","Grade 7",99
"2018-2019",14,"MITCHELL COUNTY","Grade 8",83
"2018-2019",14,"MITCHELL COUNTY","Grade 9",108
"2018-2019",14,"MITCHELL COUNTY","Grade 10",96
"2018-2019",14,"MITCHELL COUNTY","Grade 11",81
"2018-2019",14,"MITCHELL COUNTY","Grade 12",86
"2018-2019",09,"MONTAGUE COUNTY","Early Education",16
"2018-2019",09,"MONTAGUE COUNTY","Pre-kindergarten",195
"2018-2019",09,"MONTAGUE COUNTY","Kindergarten",230
"2018-2019",09,"MONTAGUE COUNTY","Grade 1",221
"2018-2019",09,"MONTAGUE COUNTY","Grade 2",229
"2018-2019",09,"MONTAGUE COUNTY","Grade 3",250
"2018-2019",09,"MONTAGUE COUNTY","Grade 4",252
"2018-2019",09,"MONTAGUE COUNTY","Grade 5",251
"2018-2019",09,"MONTAGUE COUNTY","Grade 6",257
"2018-2019",09,"MONTAGUE COUNTY","Grade 7",262
"2018-2019",09,"MONTAGUE COUNTY","Grade 8",255
"2018-2019",09,"MONTAGUE COUNTY","Grade 9",272
"2018-2019",09,"MONTAGUE COUNTY","Grade 10",260
"2018-2019",09,"MONTAGUE COUNTY","Grade 11",233
"2018-2019",09,"MONTAGUE COUNTY","Grade 12",250
"2018-2019",06,"MONTGOMERY COUNTY","Early Education",535
"2018-2019",06,"MONTGOMERY COUNTY","Pre-kindergarten",2834
"2018-2019",06,"MONTGOMERY COUNTY","Kindergarten",7624
"2018-2019",06,"MONTGOMERY COUNTY","Grade 1",8085
"2018-2019",06,"MONTGOMERY COUNTY","Grade 2",8187
"2018-2019",06,"MONTGOMERY COUNTY","Grade 3",8427
"2018-2019",06,"MONTGOMERY COUNTY","Grade 4",8874
"2018-2019",06,"MONTGOMERY COUNTY","Grade 5",8785
"2018-2019",06,"MONTGOMERY COUNTY","Grade 6",8802
"2018-2019",06,"MONTGOMERY COUNTY","Grade 7",8599
"2018-2019",06,"MONTGOMERY COUNTY","Grade 8",8645
"2018-2019",06,"MONTGOMERY COUNTY","Grade 9",9091
"2018-2019",06,"MONTGOMERY COUNTY","Grade 10",8548
"2018-2019",06,"MONTGOMERY COUNTY","Grade 11",7909
"2018-2019",06,"MONTGOMERY COUNTY","Grade 12",7403
"2018-2019",16,"MOORE COUNTY","Early Education",22
"2018-2019",16,"MOORE COUNTY","Pre-kindergarten",219
"2018-2019",16,"MOORE COUNTY","Kindergarten",375
"2018-2019",16,"MOORE COUNTY","Grade 1",351
"2018-2019",16,"MOORE COUNTY","Grade 2",370
"2018-2019",16,"MOORE COUNTY","Grade 3",379
"2018-2019",16,"MOORE COUNTY","Grade 4",385
"2018-2019",16,"MOORE COUNTY","Grade 5",366
"2018-2019",16,"MOORE COUNTY","Grade 6",384
"2018-2019",16,"MOORE COUNTY","Grade 7",344
"2018-2019",16,"MOORE COUNTY","Grade 8",370
"2018-2019",16,"MOORE COUNTY","Grade 9",357
"2018-2019",16,"MOORE COUNTY","Grade 10",342
"2018-2019",16,"MOORE COUNTY","Grade 11",324
"2018-2019",16,"MOORE COUNTY","Grade 12",268
"2018-2019",08,"MORRIS COUNTY","Early Education",12
"2018-2019",08,"MORRIS COUNTY","Pre-kindergarten",110
"2018-2019",08,"MORRIS COUNTY","Kindergarten",143
"2018-2019",08,"MORRIS COUNTY","Grade 1",129
"2018-2019",08,"MORRIS COUNTY","Grade 2",136
"2018-2019",08,"MORRIS COUNTY","Grade 3",143
"2018-2019",08,"MORRIS COUNTY","Grade 4",147
"2018-2019",08,"MORRIS COUNTY","Grade 5",155
"2018-2019",08,"MORRIS COUNTY","Grade 6",136
"2018-2019",08,"MORRIS COUNTY","Grade 7",133
"2018-2019",08,"MORRIS COUNTY","Grade 8",127
"2018-2019",08,"MORRIS COUNTY","Grade 9",149
"2018-2019",08,"MORRIS COUNTY","Grade 10",138
"2018-2019",08,"MORRIS COUNTY","Grade 11",108
"2018-2019",08,"MORRIS COUNTY","Grade 12",139
"2018-2019",17,"MOTLEY COUNTY","Pre-kindergarten",13
"2018-2019",17,"MOTLEY COUNTY","Kindergarten",9
"2018-2019",17,"MOTLEY COUNTY","Grade 1",6
"2018-2019",17,"MOTLEY COUNTY","Grade 2",10
"2018-2019",17,"MOTLEY COUNTY","Grade 3",11
"2018-2019",17,"MOTLEY COUNTY","Grade 4",10
"2018-2019",17,"MOTLEY COUNTY","Grade 5",13
"2018-2019",17,"MOTLEY COUNTY","Grade 6",15
"2018-2019",17,"MOTLEY COUNTY","Grade 7",12
"2018-2019",17,"MOTLEY COUNTY","Grade 8",13
"2018-2019",17,"MOTLEY COUNTY","Grade 9",15
"2018-2019",17,"MOTLEY COUNTY","Grade 10",10
"2018-2019",17,"MOTLEY COUNTY","Grade 11",10
"2018-2019",17,"MOTLEY COUNTY","Grade 12",15
"2018-2019",07,"NACOGDOCHES COUNTY","Early Education",29
"2018-2019",07,"NACOGDOCHES COUNTY","Pre-kindergarten",536
"2018-2019",07,"NACOGDOCHES COUNTY","Kindergarten",805
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 1",859
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 2",846
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 3",834
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 4",801
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 5",878
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 6",829
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 7",796
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 8",852
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 9",870
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 10",757
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 11",734
"2018-2019",07,"NACOGDOCHES COUNTY","Grade 12",690
"2018-2019",12,"NAVARRO COUNTY","Early Education",25
"2018-2019",12,"NAVARRO COUNTY","Pre-kindergarten",465
"2018-2019",12,"NAVARRO COUNTY","Kindergarten",663
"2018-2019",12,"NAVARRO COUNTY","Grade 1",695
"2018-2019",12,"NAVARRO COUNTY","Grade 2",704
"2018-2019",12,"NAVARRO COUNTY","Grade 3",759
"2018-2019",12,"NAVARRO COUNTY","Grade 4",760
"2018-2019",12,"NAVARRO COUNTY","Grade 5",754
"2018-2019",12,"NAVARRO COUNTY","Grade 6",828
"2018-2019",12,"NAVARRO COUNTY","Grade 7",738
"2018-2019",12,"NAVARRO COUNTY","Grade 8",747
"2018-2019",12,"NAVARRO COUNTY","Grade 9",834
"2018-2019",12,"NAVARRO COUNTY","Grade 10",739
"2018-2019",12,"NAVARRO COUNTY","Grade 11",680
"2018-2019",12,"NAVARRO COUNTY","Grade 12",713
"2018-2019",05,"NEWTON COUNTY","Early Education",14
"2018-2019",05,"NEWTON COUNTY","Pre-kindergarten",91
"2018-2019",05,"NEWTON COUNTY","Kindergarten",139
"2018-2019",05,"NEWTON COUNTY","Grade 1",153
"2018-2019",05,"NEWTON COUNTY","Grade 2",161
"2018-2019",05,"NEWTON COUNTY","Grade 3",119
"2018-2019",05,"NEWTON COUNTY","Grade 4",145
"2018-2019",05,"NEWTON COUNTY","Grade 5",115
"2018-2019",05,"NEWTON COUNTY","Grade 6",136
"2018-2019",05,"NEWTON COUNTY","Grade 7",128
"2018-2019",05,"NEWTON COUNTY","Grade 8",147
"2018-2019",05,"NEWTON COUNTY","Grade 9",140
"2018-2019",05,"NEWTON COUNTY","Grade 10",138
"2018-2019",05,"NEWTON COUNTY","Grade 11",138
"2018-2019",05,"NEWTON COUNTY","Grade 12",132
"2018-2019",14,"NOLAN COUNTY","Early Education",83
"2018-2019",14,"NOLAN COUNTY","Pre-kindergarten",223
"2018-2019",14,"NOLAN COUNTY","Kindergarten",220
"2018-2019",14,"NOLAN COUNTY","Grade 1",195
"2018-2019",14,"NOLAN COUNTY","Grade 2",200
"2018-2019",14,"NOLAN COUNTY","Grade 3",241
"2018-2019",14,"NOLAN COUNTY","Grade 4",238
"2018-2019",14,"NOLAN COUNTY","Grade 5",238
"2018-2019",14,"NOLAN COUNTY","Grade 6",254
"2018-2019",14,"NOLAN COUNTY","Grade 7",238
"2018-2019",14,"NOLAN COUNTY","Grade 8",249
"2018-2019",14,"NOLAN COUNTY","Grade 9",242
"2018-2019",14,"NOLAN COUNTY","Grade 10",191
"2018-2019",14,"NOLAN COUNTY","Grade 11",185
"2018-2019",14,"NOLAN COUNTY","Grade 12",201
"2018-2019",02,"NUECES COUNTY","Early Education",299
"2018-2019",02,"NUECES COUNTY","Pre-kindergarten",2104
"2018-2019",02,"NUECES COUNTY","Kindergarten",4228
"2018-2019",02,"NUECES COUNTY","Grade 1",4300
"2018-2019",02,"NUECES COUNTY","Grade 2",4377
"2018-2019",02,"NUECES COUNTY","Grade 3",4516
"2018-2019",02,"NUECES COUNTY","Grade 4",4673
"2018-2019",02,"NUECES COUNTY","Grade 5",4805
"2018-2019",02,"NUECES COUNTY","Grade 6",4725
"2018-2019",02,"NUECES COUNTY","Grade 7",4737
"2018-2019",02,"NUECES COUNTY","Grade 8",4689
"2018-2019",02,"NUECES COUNTY","Grade 9",4806
"2018-2019",02,"NUECES COUNTY","Grade 10",4540
"2018-2019",02,"NUECES COUNTY","Grade 11",4302
"2018-2019",02,"NUECES COUNTY","Grade 12",4247
"2018-2019",16,"OCHILTREE COUNTY","Early Education",-999
"2018-2019",16,"OCHILTREE COUNTY","Pre-kindergarten",-999
"2018-2019",16,"OCHILTREE COUNTY","Kindergarten",149
"2018-2019",16,"OCHILTREE COUNTY","Grade 1",161
"2018-2019",16,"OCHILTREE COUNTY","Grade 2",161
"2018-2019",16,"OCHILTREE COUNTY","Grade 3",153
"2018-2019",16,"OCHILTREE COUNTY","Grade 4",157
"2018-2019",16,"OCHILTREE COUNTY","Grade 5",189
"2018-2019",16,"OCHILTREE COUNTY","Grade 6",170
"2018-2019",16,"OCHILTREE COUNTY","Grade 7",179
"2018-2019",16,"OCHILTREE COUNTY","Grade 8",163
"2018-2019",16,"OCHILTREE COUNTY","Grade 9",186
"2018-2019",16,"OCHILTREE COUNTY","Grade 10",161
"2018-2019",16,"OCHILTREE COUNTY","Grade 11",148
"2018-2019",16,"OCHILTREE COUNTY","Grade 12",153
"2018-2019",16,"OLDHAM COUNTY","Early Education",-999
"2018-2019",16,"OLDHAM COUNTY","Pre-kindergarten",-999
"2018-2019",16,"OLDHAM COUNTY","Kindergarten",47
"2018-2019",16,"OLDHAM COUNTY","Grade 1",45
"2018-2019",16,"OLDHAM COUNTY","Grade 2",65
"2018-2019",16,"OLDHAM COUNTY","Grade 3",49
"2018-2019",16,"OLDHAM COUNTY","Grade 4",55
"2018-2019",16,"OLDHAM COUNTY","Grade 5",54
"2018-2019",16,"OLDHAM COUNTY","Grade 6",75
"2018-2019",16,"OLDHAM COUNTY","Grade 7",78
"2018-2019",16,"OLDHAM COUNTY","Grade 8",92
"2018-2019",16,"OLDHAM COUNTY","Grade 9",90
"2018-2019",16,"OLDHAM COUNTY","Grade 10",120
"2018-2019",16,"OLDHAM COUNTY","Grade 11",88
"2018-2019",16,"OLDHAM COUNTY","Grade 12",85
"2018-2019",05,"ORANGE COUNTY","Early Education",83
"2018-2019",05,"ORANGE COUNTY","Pre-kindergarten",641
"2018-2019",05,"ORANGE COUNTY","Kindergarten",1070
"2018-2019",05,"ORANGE COUNTY","Grade 1",1146
"2018-2019",05,"ORANGE COUNTY","Grade 2",1075
"2018-2019",05,"ORANGE COUNTY","Grade 3",1126
"2018-2019",05,"ORANGE COUNTY","Grade 4",1165
"2018-2019",05,"ORANGE COUNTY","Grade 5",1167
"2018-2019",05,"ORANGE COUNTY","Grade 6",1143
"2018-2019",05,"ORANGE COUNTY","Grade 7",1141
"2018-2019",05,"ORANGE COUNTY","Grade 8",1080
"2018-2019",05,"ORANGE COUNTY","Grade 9",1230
"2018-2019",05,"ORANGE COUNTY","Grade 10",1056
"2018-2019",05,"ORANGE COUNTY","Grade 11",987
"2018-2019",05,"ORANGE COUNTY","Grade 12",978
"2018-2019",11,"PALO PINTO COUNTY","Early Education",17
"2018-2019",11,"PALO PINTO COUNTY","Pre-kindergarten",283
"2018-2019",11,"PALO PINTO COUNTY","Kindergarten",340
"2018-2019",11,"PALO PINTO COUNTY","Grade 1",375
"2018-2019",11,"PALO PINTO COUNTY","Grade 2",295
"2018-2019",11,"PALO PINTO COUNTY","Grade 3",334
"2018-2019",11,"PALO PINTO COUNTY","Grade 4",331
"2018-2019",11,"PALO PINTO COUNTY","Grade 5",327
"2018-2019",11,"PALO PINTO COUNTY","Grade 6",356
"2018-2019",11,"PALO PINTO COUNTY","Grade 7",365
"2018-2019",11,"PALO PINTO COUNTY","Grade 8",328
"2018-2019",11,"PALO PINTO COUNTY","Grade 9",324
"2018-2019",11,"PALO PINTO COUNTY","Grade 10",286
"2018-2019",11,"PALO PINTO COUNTY","Grade 11",282
"2018-2019",11,"PALO PINTO COUNTY","Grade 12",299
"2018-2019",07,"PANOLA COUNTY","Early Education",25
"2018-2019",07,"PANOLA COUNTY","Pre-kindergarten",158
"2018-2019",07,"PANOLA COUNTY","Kindergarten",273
"2018-2019",07,"PANOLA COUNTY","Grade 1",285
"2018-2019",07,"PANOLA COUNTY","Grade 2",261
"2018-2019",07,"PANOLA COUNTY","Grade 3",265
"2018-2019",07,"PANOLA COUNTY","Grade 4",303
"2018-2019",07,"PANOLA COUNTY","Grade 5",302
"2018-2019",07,"PANOLA COUNTY","Grade 6",304
"2018-2019",07,"PANOLA COUNTY","Grade 7",260
"2018-2019",07,"PANOLA COUNTY","Grade 8",330
"2018-2019",07,"PANOLA COUNTY","Grade 9",314
"2018-2019",07,"PANOLA COUNTY","Grade 10",340
"2018-2019",07,"PANOLA COUNTY","Grade 11",299
"2018-2019",07,"PANOLA COUNTY","Grade 12",300
"2018-2019",11,"PARKER COUNTY","Early Education",113
"2018-2019",11,"PARKER COUNTY","Pre-kindergarten",418
"2018-2019",11,"PARKER COUNTY","Kindergarten",1631
"2018-2019",11,"PARKER COUNTY","Grade 1",1678
"2018-2019",11,"PARKER COUNTY","Grade 2",1610
"2018-2019",11,"PARKER COUNTY","Grade 3",1694
"2018-2019",11,"PARKER COUNTY","Grade 4",1661
"2018-2019",11,"PARKER COUNTY","Grade 5",1864
"2018-2019",11,"PARKER COUNTY","Grade 6",1826
"2018-2019",11,"PARKER COUNTY","Grade 7",1639
"2018-2019",11,"PARKER COUNTY","Grade 8",1709
"2018-2019",11,"PARKER COUNTY","Grade 9",1750
"2018-2019",11,"PARKER COUNTY","Grade 10",1733
"2018-2019",11,"PARKER COUNTY","Grade 11",1547
"2018-2019",11,"PARKER COUNTY","Grade 12",1460
"2018-2019",16,"PARMER COUNTY","Early Education",-999
"2018-2019",16,"PARMER COUNTY","Pre-kindergarten",147
"2018-2019",16,"PARMER COUNTY","Kindergarten",176
"2018-2019",16,"PARMER COUNTY","Grade 1",168
