"Year","Region","County Name","Grade Level Name","Enrollment by Grade Level"
"2017-2018",17,"LUBBOCK COUNTY","Early Education",246
"2017-2018",17,"LUBBOCK COUNTY","Pre-kindergarten",2212
"2017-2018",17,"LUBBOCK COUNTY","Kindergarten",3642
"2017-2018",17,"LUBBOCK COUNTY","Grade  1",3699
"2017-2018",17,"LUBBOCK COUNTY","Grade  2",3959
"2017-2018",17,"LUBBOCK COUNTY","Grade  3",4020
"2017-2018",17,"LUBBOCK COUNTY","Grade  4",4027
"2017-2018",17,"LUBBOCK COUNTY","Grade  5",4092
"2017-2018",17,"LUBBOCK COUNTY","Grade  6",3561
"2017-2018",17,"LUBBOCK COUNTY","Grade  7",3699
"2017-2018",17,"LUBBOCK COUNTY","Grade  8",3567
"2017-2018",17,"LUBBOCK COUNTY","Grade  9",3765
"2017-2018",17,"LUBBOCK COUNTY","Grade 10",3422
"2017-2018",17,"LUBBOCK COUNTY","Grade 11",3312
"2017-2018",17,"LUBBOCK COUNTY","Grade 12",3067
"2017-2018",17,"LYNN COUNTY","Early Education",-9999999
"2017-2018",17,"LYNN COUNTY","Pre-kindergarten",80
"2017-2018",17,"LYNN COUNTY","Kindergarten",120
"2017-2018",17,"LYNN COUNTY","Grade  1",112
"2017-2018",17,"LYNN COUNTY","Grade  2",110
"2017-2018",17,"LYNN COUNTY","Grade  3",128
"2017-2018",17,"LYNN COUNTY","Grade  4",123
"2017-2018",17,"LYNN COUNTY","Grade  5",152
"2017-2018",17,"LYNN COUNTY","Grade  6",107
"2017-2018",17,"LYNN COUNTY","Grade  7",112
"2017-2018",17,"LYNN COUNTY","Grade  8",97
"2017-2018",17,"LYNN COUNTY","Grade  9",117
"2017-2018",17,"LYNN COUNTY","Grade 10",96
"2017-2018",17,"LYNN COUNTY","Grade 11",82
"2017-2018",17,"LYNN COUNTY","Grade 12",81
"2017-2018",06,"MADISON COUNTY","Early Education",8
"2017-2018",06,"MADISON COUNTY","Pre-kindergarten",184
"2017-2018",06,"MADISON COUNTY","Kindergarten",178
"2017-2018",06,"MADISON COUNTY","Grade  1",202
"2017-2018",06,"MADISON COUNTY","Grade  2",189
"2017-2018",06,"MADISON COUNTY","Grade  3",194
"2017-2018",06,"MADISON COUNTY","Grade  4",193
"2017-2018",06,"MADISON COUNTY","Grade  5",200
"2017-2018",06,"MADISON COUNTY","Grade  6",199
"2017-2018",06,"MADISON COUNTY","Grade  7",194
"2017-2018",06,"MADISON COUNTY","Grade  8",179
"2017-2018",06,"MADISON COUNTY","Grade  9",192
"2017-2018",06,"MADISON COUNTY","Grade 10",204
"2017-2018",06,"MADISON COUNTY","Grade 11",209
"2017-2018",06,"MADISON COUNTY","Grade 12",186
"2017-2018",08,"MARION COUNTY","Pre-kindergarten",75
"2017-2018",08,"MARION COUNTY","Kindergarten",95
"2017-2018",08,"MARION COUNTY","Grade  1",84
"2017-2018",08,"MARION COUNTY","Grade  2",100
"2017-2018",08,"MARION COUNTY","Grade  3",99
"2017-2018",08,"MARION COUNTY","Grade  4",94
"2017-2018",08,"MARION COUNTY","Grade  5",105
"2017-2018",08,"MARION COUNTY","Grade  6",82
"2017-2018",08,"MARION COUNTY","Grade  7",96
"2017-2018",08,"MARION COUNTY","Grade  8",92
"2017-2018",08,"MARION COUNTY","Grade  9",98
"2017-2018",08,"MARION COUNTY","Grade 10",103
"2017-2018",08,"MARION COUNTY","Grade 11",85
"2017-2018",08,"MARION COUNTY","Grade 12",64
"2017-2018",18,"MARTIN COUNTY","Early Education",-9999999
"2017-2018",18,"MARTIN COUNTY","Pre-kindergarten",30
"2017-2018",18,"MARTIN COUNTY","Kindergarten",104
"2017-2018",18,"MARTIN COUNTY","Grade  1",96
"2017-2018",18,"MARTIN COUNTY","Grade  2",93
"2017-2018",18,"MARTIN COUNTY","Grade  3",111
"2017-2018",18,"MARTIN COUNTY","Grade  4",98
"2017-2018",18,"MARTIN COUNTY","Grade  5",99
"2017-2018",18,"MARTIN COUNTY","Grade  6",91
"2017-2018",18,"MARTIN COUNTY","Grade  7",103
"2017-2018",18,"MARTIN COUNTY","Grade  8",97
"2017-2018",18,"MARTIN COUNTY","Grade  9",93
"2017-2018",18,"MARTIN COUNTY","Grade 10",87
"2017-2018",18,"MARTIN COUNTY","Grade 11",83
"2017-2018",18,"MARTIN COUNTY","Grade 12",76
"2017-2018",15,"MASON COUNTY","Early Education",-9999999
"2017-2018",15,"MASON COUNTY","Pre-kindergarten",35
"2017-2018",15,"MASON COUNTY","Kindergarten",63
"2017-2018",15,"MASON COUNTY","Grade  1",52
"2017-2018",15,"MASON COUNTY","Grade  2",36
"2017-2018",15,"MASON COUNTY","Grade  3",46
"2017-2018",15,"MASON COUNTY","Grade  4",59
"2017-2018",15,"MASON COUNTY","Grade  5",46
"2017-2018",15,"MASON COUNTY","Grade  6",55
"2017-2018",15,"MASON COUNTY","Grade  7",60
"2017-2018",15,"MASON COUNTY","Grade  8",59
"2017-2018",15,"MASON COUNTY","Grade  9",46
"2017-2018",15,"MASON COUNTY","Grade 10",46
"2017-2018",15,"MASON COUNTY","Grade 11",63
"2017-2018",15,"MASON COUNTY","Grade 12",59
"2017-2018",03,"MATAGORDA COUNTY","Early Education",37
"2017-2018",03,"MATAGORDA COUNTY","Pre-kindergarten",271
"2017-2018",03,"MATAGORDA COUNTY","Kindergarten",513
"2017-2018",03,"MATAGORDA COUNTY","Grade  1",536
"2017-2018",03,"MATAGORDA COUNTY","Grade  2",530
"2017-2018",03,"MATAGORDA COUNTY","Grade  3",583
"2017-2018",03,"MATAGORDA COUNTY","Grade  4",565
"2017-2018",03,"MATAGORDA COUNTY","Grade  5",558
"2017-2018",03,"MATAGORDA COUNTY","Grade  6",521
"2017-2018",03,"MATAGORDA COUNTY","Grade  7",537
"2017-2018",03,"MATAGORDA COUNTY","Grade  8",484
"2017-2018",03,"MATAGORDA COUNTY","Grade  9",549
"2017-2018",03,"MATAGORDA COUNTY","Grade 10",509
"2017-2018",03,"MATAGORDA COUNTY","Grade 11",492
"2017-2018",03,"MATAGORDA COUNTY","Grade 12",465
"2017-2018",20,"MAVERICK COUNTY","Early Education",97
"2017-2018",20,"MAVERICK COUNTY","Pre-kindergarten",543
"2017-2018",20,"MAVERICK COUNTY","Kindergarten",1016
"2017-2018",20,"MAVERICK COUNTY","Grade  1",1044
"2017-2018",20,"MAVERICK COUNTY","Grade  2",996
"2017-2018",20,"MAVERICK COUNTY","Grade  3",1024
"2017-2018",20,"MAVERICK COUNTY","Grade  4",1106
"2017-2018",20,"MAVERICK COUNTY","Grade  5",1100
"2017-2018",20,"MAVERICK COUNTY","Grade  6",1052
"2017-2018",20,"MAVERICK COUNTY","Grade  7",1112
"2017-2018",20,"MAVERICK COUNTY","Grade  8",1096
"2017-2018",20,"MAVERICK COUNTY","Grade  9",1214
"2017-2018",20,"MAVERICK COUNTY","Grade 10",1189
"2017-2018",20,"MAVERICK COUNTY","Grade 11",1146
"2017-2018",20,"MAVERICK COUNTY","Grade 12",847
"2017-2018",15,"MCCULLOCH COUNTY","Early Education",11
"2017-2018",15,"MCCULLOCH COUNTY","Pre-kindergarten",85
"2017-2018",15,"MCCULLOCH COUNTY","Kindergarten",103
"2017-2018",15,"MCCULLOCH COUNTY","Grade  1",105
"2017-2018",15,"MCCULLOCH COUNTY","Grade  2",114
"2017-2018",15,"MCCULLOCH COUNTY","Grade  3",113
"2017-2018",15,"MCCULLOCH COUNTY","Grade  4",115
"2017-2018",15,"MCCULLOCH COUNTY","Grade  5",120
"2017-2018",15,"MCCULLOCH COUNTY","Grade  6",104
"2017-2018",15,"MCCULLOCH COUNTY","Grade  7",104
"2017-2018",15,"MCCULLOCH COUNTY","Grade  8",101
"2017-2018",15,"MCCULLOCH COUNTY","Grade  9",124
"2017-2018",15,"MCCULLOCH COUNTY","Grade 10",93
"2017-2018",15,"MCCULLOCH COUNTY","Grade 11",89
"2017-2018",15,"MCCULLOCH COUNTY","Grade 12",89
"2017-2018",12,"MCLENNAN COUNTY","Early Education",158
"2017-2018",12,"MCLENNAN COUNTY","Pre-kindergarten",1958
"2017-2018",12,"MCLENNAN COUNTY","Kindergarten",3795
"2017-2018",12,"MCLENNAN COUNTY","Grade  1",3959
"2017-2018",12,"MCLENNAN COUNTY","Grade  2",4028
"2017-2018",12,"MCLENNAN COUNTY","Grade  3",4101
"2017-2018",12,"MCLENNAN COUNTY","Grade  4",4083
"2017-2018",12,"MCLENNAN COUNTY","Grade  5",4153
"2017-2018",12,"MCLENNAN COUNTY","Grade  6",4182
"2017-2018",12,"MCLENNAN COUNTY","Grade  7",4294
"2017-2018",12,"MCLENNAN COUNTY","Grade  8",4147
"2017-2018",12,"MCLENNAN COUNTY","Grade  9",4429
"2017-2018",12,"MCLENNAN COUNTY","Grade 10",3716
"2017-2018",12,"MCLENNAN COUNTY","Grade 11",3471
"2017-2018",12,"MCLENNAN COUNTY","Grade 12",3261
"2017-2018",02,"MCMULLEN COUNTY","Pre-kindergarten",14
"2017-2018",02,"MCMULLEN COUNTY","Kindergarten",17
"2017-2018",02,"MCMULLEN COUNTY","Grade  1",20
"2017-2018",02,"MCMULLEN COUNTY","Grade  2",20
"2017-2018",02,"MCMULLEN COUNTY","Grade  3",15
"2017-2018",02,"MCMULLEN COUNTY","Grade  4",17
"2017-2018",02,"MCMULLEN COUNTY","Grade  5",18
"2017-2018",02,"MCMULLEN COUNTY","Grade  6",18
"2017-2018",02,"MCMULLEN COUNTY","Grade  7",25
"2017-2018",02,"MCMULLEN COUNTY","Grade  8",23
"2017-2018",02,"MCMULLEN COUNTY","Grade  9",15
"2017-2018",02,"MCMULLEN COUNTY","Grade 10",22
"2017-2018",02,"MCMULLEN COUNTY","Grade 11",17
"2017-2018",02,"MCMULLEN COUNTY","Grade 12",16
"2017-2018",20,"MEDINA COUNTY","Early Education",49
"2017-2018",20,"MEDINA COUNTY","Pre-kindergarten",438
"2017-2018",20,"MEDINA COUNTY","Kindergarten",724
"2017-2018",20,"MEDINA COUNTY","Grade  1",748
"2017-2018",20,"MEDINA COUNTY","Grade  2",730
"2017-2018",20,"MEDINA COUNTY","Grade  3",788
"2017-2018",20,"MEDINA COUNTY","Grade  4",813
"2017-2018",20,"MEDINA COUNTY","Grade  5",772
"2017-2018",20,"MEDINA COUNTY","Grade  6",849
"2017-2018",20,"MEDINA COUNTY","Grade  7",782
"2017-2018",20,"MEDINA COUNTY","Grade  8",818
"2017-2018",20,"MEDINA COUNTY","Grade  9",826
"2017-2018",20,"MEDINA COUNTY","Grade 10",798
"2017-2018",20,"MEDINA COUNTY","Grade 11",759
"2017-2018",20,"MEDINA COUNTY","Grade 12",690
"2017-2018",15,"MENARD COUNTY","Early Education",-9999999
"2017-2018",15,"MENARD COUNTY","Pre-kindergarten",22
"2017-2018",15,"MENARD COUNTY","Kindergarten",22
"2017-2018",15,"MENARD COUNTY","Grade  1",15
"2017-2018",15,"MENARD COUNTY","Grade  2",22
"2017-2018",15,"MENARD COUNTY","Grade  3",21
"2017-2018",15,"MENARD COUNTY","Grade  4",31
"2017-2018",15,"MENARD COUNTY","Grade  5",17
"2017-2018",15,"MENARD COUNTY","Grade  6",29
"2017-2018",15,"MENARD COUNTY","Grade  7",22
"2017-2018",15,"MENARD COUNTY","Grade  8",25
"2017-2018",15,"MENARD COUNTY","Grade  9",20
"2017-2018",15,"MENARD COUNTY","Grade 10",24
"2017-2018",15,"MENARD COUNTY","Grade 11",25
"2017-2018",15,"MENARD COUNTY","Grade 12",18
"2017-2018",18,"MIDLAND COUNTY","Early Education",98
"2017-2018",18,"MIDLAND COUNTY","Pre-kindergarten",928
"2017-2018",18,"MIDLAND COUNTY","Kindergarten",2412
"2017-2018",18,"MIDLAND COUNTY","Grade  1",2398
"2017-2018",18,"MIDLAND COUNTY","Grade  2",2320
"2017-2018",18,"MIDLAND COUNTY","Grade  3",2348
"2017-2018",18,"MIDLAND COUNTY","Grade  4",2364
"2017-2018",18,"MIDLAND COUNTY","Grade  5",2316
"2017-2018",18,"MIDLAND COUNTY","Grade  6",2067
"2017-2018",18,"MIDLAND COUNTY","Grade  7",2130
"2017-2018",18,"MIDLAND COUNTY","Grade  8",2007
"2017-2018",18,"MIDLAND COUNTY","Grade  9",2252
"2017-2018",18,"MIDLAND COUNTY","Grade 10",1928
"2017-2018",18,"MIDLAND COUNTY","Grade 11",1781
"2017-2018",18,"MIDLAND COUNTY","Grade 12",1468
"2017-2018",06,"MILAM COUNTY/06","Early Education",-9999999
"2017-2018",06,"MILAM COUNTY/06","Pre-kindergarten",283
"2017-2018",06,"MILAM COUNTY/06","Kindergarten",281
"2017-2018",06,"MILAM COUNTY/06","Grade  1",285
"2017-2018",06,"MILAM COUNTY/06","Grade  2",302
"2017-2018",06,"MILAM COUNTY/06","Grade  3",296
"2017-2018",06,"MILAM COUNTY/06","Grade  4",334
"2017-2018",06,"MILAM COUNTY/06","Grade  5",316
"2017-2018",06,"MILAM COUNTY/06","Grade  6",275
"2017-2018",06,"MILAM COUNTY/06","Grade  7",328
"2017-2018",06,"MILAM COUNTY/06","Grade  8",294
"2017-2018",06,"MILAM COUNTY/06","Grade  9",340
"2017-2018",06,"MILAM COUNTY/06","Grade 10",288
"2017-2018",06,"MILAM COUNTY/06","Grade 11",291
"2017-2018",06,"MILAM COUNTY/06","Grade 12",251
"2017-2018",13,"MILAM COUNTY/13","Early Education",-9999999
"2017-2018",13,"MILAM COUNTY/13","Pre-kindergarten",16
"2017-2018",13,"MILAM COUNTY/13","Kindergarten",28
"2017-2018",13,"MILAM COUNTY/13","Grade  1",30
"2017-2018",13,"MILAM COUNTY/13","Grade  2",40
"2017-2018",13,"MILAM COUNTY/13","Grade  3",38
"2017-2018",13,"MILAM COUNTY/13","Grade  4",28
"2017-2018",13,"MILAM COUNTY/13","Grade  5",34
"2017-2018",13,"MILAM COUNTY/13","Grade  6",36
"2017-2018",13,"MILAM COUNTY/13","Grade  7",40
"2017-2018",13,"MILAM COUNTY/13","Grade  8",64
"2017-2018",13,"MILAM COUNTY/13","Grade  9",54
"2017-2018",13,"MILAM COUNTY/13","Grade 10",54
"2017-2018",13,"MILAM COUNTY/13","Grade 11",47
"2017-2018",13,"MILAM COUNTY/13","Grade 12",57
"2017-2018","AL","MILAM COUNTY/ALL","Early Education",-9999999
"2017-2018","AL","MILAM COUNTY/ALL","Pre-kindergarten",299
"2017-2018","AL","MILAM COUNTY/ALL","Kindergarten",309
"2017-2018","AL","MILAM COUNTY/ALL","Grade  1",315
"2017-2018","AL","MILAM COUNTY/ALL","Grade  2",342
"2017-2018","AL","MILAM COUNTY/ALL","Grade  3",334
"2017-2018","AL","MILAM COUNTY/ALL","Grade  4",362
"2017-2018","AL","MILAM COUNTY/ALL","Grade  5",350
"2017-2018","AL","MILAM COUNTY/ALL","Grade  6",311
"2017-2018","AL","MILAM COUNTY/ALL","Grade  7",368
"2017-2018","AL","MILAM COUNTY/ALL","Grade  8",358
"2017-2018","AL","MILAM COUNTY/ALL","Grade  9",394
"2017-2018","AL","MILAM COUNTY/ALL","Grade 10",342
"2017-2018","AL","MILAM COUNTY/ALL","Grade 11",338
"2017-2018","AL","MILAM COUNTY/ALL","Grade 12",308
"2017-2018",12,"MILLS COUNTY","Early Education",-9999999
"2017-2018",12,"MILLS COUNTY","Pre-kindergarten",29
"2017-2018",12,"MILLS COUNTY","Kindergarten",57
"2017-2018",12,"MILLS COUNTY","Grade  1",49
"2017-2018",12,"MILLS COUNTY","Grade  2",47
"2017-2018",12,"MILLS COUNTY","Grade  3",56
"2017-2018",12,"MILLS COUNTY","Grade  4",71
"2017-2018",12,"MILLS COUNTY","Grade  5",74
"2017-2018",12,"MILLS COUNTY","Grade  6",72
"2017-2018",12,"MILLS COUNTY","Grade  7",77
"2017-2018",12,"MILLS COUNTY","Grade  8",76
"2017-2018",12,"MILLS COUNTY","Grade  9",119
"2017-2018",12,"MILLS COUNTY","Grade 10",120
"2017-2018",12,"MILLS COUNTY","Grade 11",92
"2017-2018",12,"MILLS COUNTY","Grade 12",78
"2017-2018",14,"MITCHELL COUNTY","Early Education",21
"2017-2018",14,"MITCHELL COUNTY","Pre-kindergarten",109
"2017-2018",14,"MITCHELL COUNTY","Kindergarten",121
"2017-2018",14,"MITCHELL COUNTY","Grade  1",98
"2017-2018",14,"MITCHELL COUNTY","Grade  2",90
"2017-2018",14,"MITCHELL COUNTY","Grade  3",99
"2017-2018",14,"MITCHELL COUNTY","Grade  4",109
"2017-2018",14,"MITCHELL COUNTY","Grade  5",97
"2017-2018",14,"MITCHELL COUNTY","Grade  6",95
"2017-2018",14,"MITCHELL COUNTY","Grade  7",86
"2017-2018",14,"MITCHELL COUNTY","Grade  8",111
"2017-2018",14,"MITCHELL COUNTY","Grade  9",99
"2017-2018",14,"MITCHELL COUNTY","Grade 10",79
"2017-2018",14,"MITCHELL COUNTY","Grade 11",90
"2017-2018",14,"MITCHELL COUNTY","Grade 12",99
"2017-2018",09,"MONTAGUE COUNTY","Early Education",16
"2017-2018",09,"MONTAGUE COUNTY","Pre-kindergarten",176
"2017-2018",09,"MONTAGUE COUNTY","Kindergarten",229
"2017-2018",09,"MONTAGUE COUNTY","Grade  1",223
"2017-2018",09,"MONTAGUE COUNTY","Grade  2",236
"2017-2018",09,"MONTAGUE COUNTY","Grade  3",260
"2017-2018",09,"MONTAGUE COUNTY","Grade  4",251
"2017-2018",09,"MONTAGUE COUNTY","Grade  5",255
"2017-2018",09,"MONTAGUE COUNTY","Grade  6",247
"2017-2018",09,"MONTAGUE COUNTY","Grade  7",240
"2017-2018",09,"MONTAGUE COUNTY","Grade  8",256
"2017-2018",09,"MONTAGUE COUNTY","Grade  9",252
"2017-2018",09,"MONTAGUE COUNTY","Grade 10",239
"2017-2018",09,"MONTAGUE COUNTY","Grade 11",240
"2017-2018",09,"MONTAGUE COUNTY","Grade 12",247
"2017-2018",06,"MONTGOMERY COUNTY","Early Education",467
"2017-2018",06,"MONTGOMERY COUNTY","Pre-kindergarten",2772
"2017-2018",06,"MONTGOMERY COUNTY","Kindergarten",7524
"2017-2018",06,"MONTGOMERY COUNTY","Grade  1",7916
"2017-2018",06,"MONTGOMERY COUNTY","Grade  2",8206
"2017-2018",06,"MONTGOMERY COUNTY","Grade  3",8639
"2017-2018",06,"MONTGOMERY COUNTY","Grade  4",8551
"2017-2018",06,"MONTGOMERY COUNTY","Grade  5",8665
"2017-2018",06,"MONTGOMERY COUNTY","Grade  6",8331
"2017-2018",06,"MONTGOMERY COUNTY","Grade  7",8450
"2017-2018",06,"MONTGOMERY COUNTY","Grade  8",8415
"2017-2018",06,"MONTGOMERY COUNTY","Grade  9",8797
"2017-2018",06,"MONTGOMERY COUNTY","Grade 10",8529
"2017-2018",06,"MONTGOMERY COUNTY","Grade 11",7670
"2017-2018",06,"MONTGOMERY COUNTY","Grade 12",7232
"2017-2018",16,"MOORE COUNTY","Early Education",17
"2017-2018",16,"MOORE COUNTY","Pre-kindergarten",203
"2017-2018",16,"MOORE COUNTY","Kindergarten",340
"2017-2018",16,"MOORE COUNTY","Grade  1",391
"2017-2018",16,"MOORE COUNTY","Grade  2",405
"2017-2018",16,"MOORE COUNTY","Grade  3",385
"2017-2018",16,"MOORE COUNTY","Grade  4",371
"2017-2018",16,"MOORE COUNTY","Grade  5",398
"2017-2018",16,"MOORE COUNTY","Grade  6",354
"2017-2018",16,"MOORE COUNTY","Grade  7",375
"2017-2018",16,"MOORE COUNTY","Grade  8",360
"2017-2018",16,"MOORE COUNTY","Grade  9",360
"2017-2018",16,"MOORE COUNTY","Grade 10",344
"2017-2018",16,"MOORE COUNTY","Grade 11",305
"2017-2018",16,"MOORE COUNTY","Grade 12",265
"2017-2018",08,"MORRIS COUNTY","Early Education",13
"2017-2018",08,"MORRIS COUNTY","Pre-kindergarten",108
"2017-2018",08,"MORRIS COUNTY","Kindergarten",138
"2017-2018",08,"MORRIS COUNTY","Grade  1",152
"2017-2018",08,"MORRIS COUNTY","Grade  2",137
"2017-2018",08,"MORRIS COUNTY","Grade  3",144
"2017-2018",08,"MORRIS COUNTY","Grade  4",152
"2017-2018",08,"MORRIS COUNTY","Grade  5",140
"2017-2018",08,"MORRIS COUNTY","Grade  6",131
"2017-2018",08,"MORRIS COUNTY","Grade  7",127
"2017-2018",08,"MORRIS COUNTY","Grade  8",151
"2017-2018",08,"MORRIS COUNTY","Grade  9",146
"2017-2018",08,"MORRIS COUNTY","Grade 10",114
"2017-2018",08,"MORRIS COUNTY","Grade 11",137
"2017-2018",08,"MORRIS COUNTY","Grade 12",127
"2017-2018",17,"MOTLEY COUNTY","Pre-kindergarten",11
"2017-2018",17,"MOTLEY COUNTY","Kindergarten",10
"2017-2018",17,"MOTLEY COUNTY","Grade  1",12
"2017-2018",17,"MOTLEY COUNTY","Grade  2",13
"2017-2018",17,"MOTLEY COUNTY","Grade  3",11
"2017-2018",17,"MOTLEY COUNTY","Grade  4",13
"2017-2018",17,"MOTLEY COUNTY","Grade  5",19
"2017-2018",17,"MOTLEY COUNTY","Grade  6",11
"2017-2018",17,"MOTLEY COUNTY","Grade  7",14
"2017-2018",17,"MOTLEY COUNTY","Grade  8",12
"2017-2018",17,"MOTLEY COUNTY","Grade  9",11
"2017-2018",17,"MOTLEY COUNTY","Grade 10",10
"2017-2018",17,"MOTLEY COUNTY","Grade 11",15
"2017-2018",17,"MOTLEY COUNTY","Grade 12",10
"2017-2018",07,"NACOGDOCHES COUNTY","Early Education",16
"2017-2018",07,"NACOGDOCHES COUNTY","Pre-kindergarten",553
"2017-2018",07,"NACOGDOCHES COUNTY","Kindergarten",808
"2017-2018",07,"NACOGDOCHES COUNTY","Grade  1",901
"2017-2018",07,"NACOGDOCHES COUNTY","Grade  2",829
"2017-2018",07,"NACOGDOCHES COUNTY","Grade  3",830
"2017-2018",07,"NACOGDOCHES COUNTY","Grade  4",879
"2017-2018",07,"NACOGDOCHES COUNTY","Grade  5",842
"2017-2018",07,"NACOGDOCHES COUNTY","Grade  6",790
"2017-2018",07,"NACOGDOCHES COUNTY","Grade  7",864
"2017-2018",07,"NACOGDOCHES COUNTY","Grade  8",809
"2017-2018",07,"NACOGDOCHES COUNTY","Grade  9",817
"2017-2018",07,"NACOGDOCHES COUNTY","Grade 10",769
"2017-2018",07,"NACOGDOCHES COUNTY","Grade 11",769
"2017-2018",07,"NACOGDOCHES COUNTY","Grade 12",684
"2017-2018",12,"NAVARRO COUNTY","Early Education",29
"2017-2018",12,"NAVARRO COUNTY","Pre-kindergarten",412
"2017-2018",12,"NAVARRO COUNTY","Kindergarten",653
"2017-2018",12,"NAVARRO COUNTY","Grade  1",706
"2017-2018",12,"NAVARRO COUNTY","Grade  2",722
"2017-2018",12,"NAVARRO COUNTY","Grade  3",763
"2017-2018",12,"NAVARRO COUNTY","Grade  4",754
"2017-2018",12,"NAVARRO COUNTY","Grade  5",826
"2017-2018",12,"NAVARRO COUNTY","Grade  6",738
"2017-2018",12,"NAVARRO COUNTY","Grade  7",731
"2017-2018",12,"NAVARRO COUNTY","Grade  8",771
"2017-2018",12,"NAVARRO COUNTY","Grade  9",793
"2017-2018",12,"NAVARRO COUNTY","Grade 10",709
"2017-2018",12,"NAVARRO COUNTY","Grade 11",767
"2017-2018",12,"NAVARRO COUNTY","Grade 12",610
"2017-2018",05,"NEWTON COUNTY","Early Education",15
"2017-2018",05,"NEWTON COUNTY","Pre-kindergarten",103
"2017-2018",05,"NEWTON COUNTY","Kindergarten",135
"2017-2018",05,"NEWTON COUNTY","Grade  1",171
"2017-2018",05,"NEWTON COUNTY","Grade  2",111
"2017-2018",05,"NEWTON COUNTY","Grade  3",142
"2017-2018",05,"NEWTON COUNTY","Grade  4",111
"2017-2018",05,"NEWTON COUNTY","Grade  5",119
"2017-2018",05,"NEWTON COUNTY","Grade  6",129
"2017-2018",05,"NEWTON COUNTY","Grade  7",128
"2017-2018",05,"NEWTON COUNTY","Grade  8",130
"2017-2018",05,"NEWTON COUNTY","Grade  9",146
"2017-2018",05,"NEWTON COUNTY","Grade 10",149
"2017-2018",05,"NEWTON COUNTY","Grade 11",142
"2017-2018",05,"NEWTON COUNTY","Grade 12",129
"2017-2018",14,"NOLAN COUNTY","Early Education",88
"2017-2018",14,"NOLAN COUNTY","Pre-kindergarten",233
"2017-2018",14,"NOLAN COUNTY","Kindergarten",212
"2017-2018",14,"NOLAN COUNTY","Grade  1",201
"2017-2018",14,"NOLAN COUNTY","Grade  2",247
"2017-2018",14,"NOLAN COUNTY","Grade  3",235
"2017-2018",14,"NOLAN COUNTY","Grade  4",243
"2017-2018",14,"NOLAN COUNTY","Grade  5",253
"2017-2018",14,"NOLAN COUNTY","Grade  6",246
"2017-2018",14,"NOLAN COUNTY","Grade  7",258
"2017-2018",14,"NOLAN COUNTY","Grade  8",220
"2017-2018",14,"NOLAN COUNTY","Grade  9",236
"2017-2018",14,"NOLAN COUNTY","Grade 10",201
"2017-2018",14,"NOLAN COUNTY","Grade 11",214
"2017-2018",14,"NOLAN COUNTY","Grade 12",150
"2017-2018",02,"NUECES COUNTY","Early Education",225
"2017-2018",02,"NUECES COUNTY","Pre-kindergarten",2050
"2017-2018",02,"NUECES COUNTY","Kindergarten",4155
"2017-2018",02,"NUECES COUNTY","Grade  1",4504
"2017-2018",02,"NUECES COUNTY","Grade  2",4537
"2017-2018",02,"NUECES COUNTY","Grade  3",4692
"2017-2018",02,"NUECES COUNTY","Grade  4",4848
"2017-2018",02,"NUECES COUNTY","Grade  5",4726
"2017-2018",02,"NUECES COUNTY","Grade  6",4740
"2017-2018",02,"NUECES COUNTY","Grade  7",4747
"2017-2018",02,"NUECES COUNTY","Grade  8",4566
"2017-2018",02,"NUECES COUNTY","Grade  9",4966
"2017-2018",02,"NUECES COUNTY","Grade 10",4567
"2017-2018",02,"NUECES COUNTY","Grade 11",4397
"2017-2018",02,"NUECES COUNTY","Grade 12",4159
"2017-2018",16,"OCHILTREE COUNTY","Early Education",-9999999
"2017-2018",16,"OCHILTREE COUNTY","Pre-kindergarten",97
"2017-2018",16,"OCHILTREE COUNTY","Kindergarten",136
"2017-2018",16,"OCHILTREE COUNTY","Grade  1",180
"2017-2018",16,"OCHILTREE COUNTY","Grade  2",154
"2017-2018",16,"OCHILTREE COUNTY","Grade  3",162
"2017-2018",16,"OCHILTREE COUNTY","Grade  4",182
"2017-2018",16,"OCHILTREE COUNTY","Grade  5",165
"2017-2018",16,"OCHILTREE COUNTY","Grade  6",178
"2017-2018",16,"OCHILTREE COUNTY","Grade  7",177
"2017-2018",16,"OCHILTREE COUNTY","Grade  8",173
"2017-2018",16,"OCHILTREE COUNTY","Grade  9",173
"2017-2018",16,"OCHILTREE COUNTY","Grade 10",154
"2017-2018",16,"OCHILTREE COUNTY","Grade 11",154
"2017-2018",16,"OCHILTREE COUNTY","Grade 12",136
"2017-2018",16,"OLDHAM COUNTY","Pre-kindergarten",30
"2017-2018",16,"OLDHAM COUNTY","Kindergarten",41
"2017-2018",16,"OLDHAM COUNTY","Grade  1",54
"2017-2018",16,"OLDHAM COUNTY","Grade  2",46
"2017-2018",16,"OLDHAM COUNTY","Grade  3",53
"2017-2018",16,"OLDHAM COUNTY","Grade  4",48
"2017-2018",16,"OLDHAM COUNTY","Grade  5",61
"2017-2018",16,"OLDHAM COUNTY","Grade  6",68
"2017-2018",16,"OLDHAM COUNTY","Grade  7",76
"2017-2018",16,"OLDHAM COUNTY","Grade  8",82
"2017-2018",16,"OLDHAM COUNTY","Grade  9",101
"2017-2018",16,"OLDHAM COUNTY","Grade 10",115
"2017-2018",16,"OLDHAM COUNTY","Grade 11",85
"2017-2018",16,"OLDHAM COUNTY","Grade 12",76
